Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,25,2780,POR,Portland Trail Blazers,Lamont Strothers,"May 10, 1968",23.0,NBA,SG,4.0,17.0,6.0,0.36,0.17,0.33,6.4,0.0,3.2,9.2,2.9,3.7,12.7,37.8,-0.1,0.0,-0.1,-0.16,-9.5,-2.8,-12.3,0.0
1993,7,2780,DAL,Dallas Mavericks,Lamont Strothers,"May 10, 1968",24.0,NBA,SG,9.0,138.0,5.7,0.38,0.21,0.16,5.8,5.2,5.5,14.3,2.8,0.0,18.7,23.7,-0.4,0.0,-0.4,-0.14,-5.2,-1.9,-7.1,-0.2
