Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,2.0,1629,BOS,Boston Celtics,Greg Kite,"August 5, 1961",22.0,NBA,C,35.0,1.0,197.0,7.3,16.1,0.46,0.0,0.0,,7.3,16.1,0.46,1.2,3.9,0.31,6.6,8.6,15.1,1.7,0.2,1.2,4.9,10.3,15.9,,87.0,105.0
1985,2.0,1629,BOS,Boston Celtics,Greg Kite,"August 5, 1961",23.0,NBA,C,55.0,4.0,424.0,3.7,9.8,0.38,0.0,0.0,,3.7,9.8,0.38,2.5,3.6,0.69,4.2,5.7,9.9,1.9,0.3,1.1,3.2,9.4,9.8,,89.0,109.0
1986,2.0,1629,BOS,Boston Celtics,Greg Kite,"August 5, 1961",24.0,NBA,C,64.0,2.0,464.0,3.5,9.3,0.37,0.0,0.1,0.0,3.5,9.2,0.38,1.5,4.0,0.38,3.6,9.5,13.1,1.7,0.3,2.9,3.3,8.3,8.5,,79.0,101.0
1987,2.0,1629,BOS,Boston Celtics,Greg Kite,"August 5, 1961",25.0,NBA,C,74.0,1.0,745.0,3.1,7.2,0.43,0.0,0.1,0.0,3.1,7.1,0.43,1.9,5.0,0.38,4.0,7.1,11.0,1.8,1.1,3.0,2.2,9.7,8.0,,92.0,105.0
1988,31.0,1629,TOT,Total After Trade,Greg Kite,"August 5, 1961",26.0,NBA,C,53.0,19.0,1063.0,4.1,9.2,0.45,0.0,0.0,0.0,4.1,9.2,0.45,1.8,3.5,0.51,3.8,8.0,11.9,2.1,0.9,2.6,3.3,6.9,10.1,,88.0,107.0
1988,2.0,1629,BOS,Boston Celtics,Greg Kite,"August 5, 1961",26.0,NBA,C,13.0,0.0,86.0,5.1,13.1,0.39,0.0,0.0,,5.1,13.1,0.39,0.6,3.4,0.17,5.7,8.0,13.7,1.1,1.7,4.6,5.1,9.1,10.8,,73.0,104.0
1988,13.0,1629,LAC,Los Angeles Clippers,Greg Kite,"August 5, 1961",26.0,NBA,C,40.0,19.0,977.0,4.0,8.9,0.46,0.0,0.0,0.0,4.0,8.8,0.46,1.9,3.6,0.53,3.7,8.0,11.7,2.2,0.8,2.4,3.1,6.7,10.0,,89.0,107.0
1989,31.0,1629,TOT,Total After Trade,Greg Kite,"August 5, 1961",27.0,NBA,C,70.0,24.0,942.0,3.2,7.4,0.43,0.0,0.0,,3.2,7.4,0.43,1.0,2.0,0.49,4.0,8.0,12.0,1.8,1.3,2.7,2.9,7.9,7.4,,86.0,109.0
1989,13.0,1629,LAC,Los Angeles Clippers,Greg Kite,"August 5, 1961",27.0,NBA,C,58.0,12.0,729.0,3.1,7.6,0.4,0.0,0.0,,3.1,7.6,0.4,0.9,2.0,0.45,4.2,7.8,12.0,1.8,1.5,2.9,2.9,7.4,7.1,,83.0,108.0
1989,,1629,CHH,None,Greg Kite,"August 5, 1961",27.0,NBA,C,12.0,12.0,213.0,3.6,6.7,0.53,0.0,0.0,,3.6,6.7,0.53,1.3,2.2,0.6,3.4,8.5,11.9,1.6,0.9,1.8,2.7,9.7,8.5,,96.0,110.0
1990,26.0,1629,SAC,Sacramento Kings,Greg Kite,"August 5, 1961",28.0,NBA,C,71.0,47.0,1515.0,3.3,7.7,0.43,0.0,0.0,1.0,3.3,7.6,0.43,0.9,1.8,0.5,4.3,8.1,12.4,2.5,1.0,1.7,2.5,6.6,7.5,,93.0,109.0
1991,22.0,1629,ORL,Orlando Magic,Greg Kite,"August 5, 1961",29.0,NBA,C,82.0,82.0,2225.0,3.6,7.3,0.49,0.0,0.0,,3.6,7.3,0.49,1.4,2.7,0.51,4.1,8.7,12.8,1.3,0.5,1.8,2.2,6.5,8.6,,99.0,109.0
1992,22.0,1629,ORL,Orlando Magic,Greg Kite,"August 5, 1961",30.0,NBA,C,72.0,44.0,1479.0,3.1,7.1,0.44,0.0,0.0,0.0,3.1,7.1,0.44,1.3,2.3,0.59,5.2,8.1,13.3,1.5,1.0,1.9,2.0,7.0,7.5,,100.0,109.0
1993,22.0,1629,ORL,Orlando Magic,Greg Kite,"August 5, 1961",31.0,NBA,C,64.0,1.0,640.0,3.0,6.5,0.45,0.0,0.1,0.0,3.0,6.5,0.46,1.0,1.9,0.54,5.1,9.9,15.0,0.8,1.0,0.9,2.7,10.4,6.9,,93.0,105.0
1994,22.0,1629,ORL,Orlando Magic,Greg Kite,"August 5, 1961",32.0,NBA,C,29.0,0.0,309.0,2.1,5.7,0.37,0.0,0.0,,2.1,5.7,0.37,1.3,3.6,0.36,3.6,7.8,11.4,0.7,0.3,2.0,2.8,10.0,5.5,,76.0,108.0
1995,31.0,1629,TOT,Total After Trade,Greg Kite,"August 5, 1961",33.0,NBA,C,11.0,0.0,77.0,2.1,11.7,0.18,0.0,0.0,,2.1,11.7,0.18,1.4,6.9,0.2,8.3,6.9,15.2,0.7,0.0,0.0,4.1,10.4,5.5,,58.0,109.0
1995,20.0,1629,NYK,New York Knicks,Greg Kite,"August 5, 1961",33.0,NBA,C,2.0,0.0,16.0,0.0,9.9,0.0,0.0,0.0,,0.0,9.9,0.0,0.0,0.0,,6.6,6.6,13.2,0.0,0.0,0.0,3.3,6.6,0.0,,34.0,108.0
1995,12.0,1629,IND,Indiana Pacers,Greg Kite,"August 5, 1961",33.0,NBA,C,9.0,0.0,61.0,2.6,12.2,0.21,0.0,0.0,,2.6,12.2,0.21,1.7,8.7,0.2,8.7,7.0,15.7,0.9,0.0,0.0,4.4,11.4,7.0,,62.0,109.0
