Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1984,22.0,NYK,NBA,PG,82.0,0.0,1324.0,216.0,518.0,0.417,4.0,15.0,0.267,212.0,503.0,0.421,0.421,208.0,263.0,0.791,74.0,93.0,167.0,284.0,127.0,15.0,194.0,202.0,644.0,,0.0
1985,23.0,NYK,NBA,PG,82.0,66.0,2489.0,430.0,989.0,0.435,0.0,17.0,0.0,430.0,972.0,0.442,0.435,243.0,347.0,0.7,128.0,150.0,278.0,408.0,167.0,21.0,204.0,244.0,1103.0,,0.0
1986,24.0,NYK,NBA,PG,81.0,35.0,2023.0,324.0,753.0,0.43,0.0,10.0,0.0,324.0,743.0,0.436,0.43,190.0,277.0,0.686,100.0,120.0,220.0,337.0,146.0,36.0,192.0,216.0,838.0,,0.0
1987,25.0,DEN,NBA,PG,81.0,25.0,2020.0,358.0,742.0,0.482,0.0,4.0,0.0,358.0,738.0,0.485,0.482,272.0,365.0,0.745,157.0,170.0,327.0,282.0,120.0,37.0,187.0,229.0,988.0,,0.0
1988,26.0,WSB,NBA,SG,52.0,0.0,940.0,114.0,291.0,0.392,0.0,6.0,0.0,114.0,285.0,0.4,0.392,82.0,105.0,0.781,43.0,84.0,127.0,100.0,62.0,10.0,69.0,105.0,310.0,,0.0
1989,27.0,WSB,NBA,PG,79.0,78.0,2565.0,286.0,681.0,0.42,0.0,9.0,0.0,286.0,672.0,0.426,0.42,142.0,184.0,0.772,135.0,372.0,507.0,496.0,155.0,23.0,184.0,215.0,714.0,,2.0
1990,28.0,WSB,NBA,PG,81.0,81.0,2883.0,316.0,696.0,0.454,2.0,21.0,0.095,314.0,675.0,0.465,0.455,138.0,201.0,0.687,173.0,541.0,714.0,652.0,139.0,30.0,173.0,220.0,772.0,,9.0
1991,29.0,WSB,NBA,PG,71.0,65.0,2305.0,230.0,535.0,0.43,0.0,9.0,0.0,230.0,526.0,0.437,0.43,93.0,154.0,0.604,140.0,358.0,498.0,459.0,78.0,33.0,154.0,199.0,553.0,,4.0
1992,30.0,DET,NBA,SG,74.0,4.0,1541.0,161.0,381.0,0.423,0.0,10.0,0.0,161.0,371.0,0.434,0.423,65.0,105.0,0.619,85.0,153.0,238.0,205.0,63.0,18.0,79.0,134.0,387.0,,0.0
1993,31.0,TOT,NBA,"PG,SG",37.0,2.0,511.0,34.0,96.0,0.354,0.0,1.0,0.0,34.0,95.0,0.358,0.354,12.0,26.0,0.462,22.0,36.0,58.0,53.0,33.0,2.0,25.0,63.0,80.0,,0.0
1993,31.0,DET,NBA,SG,9.0,2.0,144.0,3.0,19.0,0.158,0.0,1.0,0.0,3.0,18.0,0.167,0.158,2.0,6.0,0.333,4.0,15.0,19.0,9.0,10.0,0.0,13.0,12.0,8.0,,0.0
1993,31.0,CHI,NBA,PG,28.0,0.0,367.0,31.0,77.0,0.403,0.0,0.0,,31.0,77.0,0.403,0.403,10.0,20.0,0.5,18.0,21.0,39.0,44.0,23.0,2.0,12.0,51.0,72.0,,0.0
