Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
919,Dorian Finney-Smith,1993-05-04,6,6,31.8,3.8,8.7,0.44,1.8,5.0,0.36,2.0,3.7,0.54,3.9,0.7,0.8,0.87,2.0,3.7,5.7,3.2,1.2,0.5,1.5,3.7,10.2
