Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
29,1983,901.0,304.0,18138.0,2995.0,7327.0,0.41,1317.0,3690.0,0.36,1678.0,3637.0,0.46,0.5,1140.0,1408.0,0.81,376.0,1730.0,2106.0,950.0,627.0,269.0,754.0,1870.0,8447.0,0
