Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2002,5,CHI,Charlotte Bobcats,Marcus Fizer,23.0,76.0,1963.0,0.44,0.45,0.17,0.44,0.67,0.48,0.33,0.05,98.0,97.0,48.0,93.0,89.0,93.0,114.0,27.0,-60.2,-74.0
2002,5,CHI,Charlotte Bobcats,Jalen Rose,29.0,30.0,1216.0,0.47,0.49,0.37,0.5,0.84,0.55,0.25,0.17,106.0,105.0,105.0,105.0,112.0,105.0,87.0,94.0,28.8,35.0
2002,5,CHI,Charlotte Bobcats,Trenton Hassell,22.0,78.0,2237.0,0.42,0.45,0.36,0.47,0.76,0.5,0.18,0.26,96.0,96.0,103.0,99.0,101.0,97.0,62.0,145.0,-5.3,-24.7
2002,5,CHI,Charlotte Bobcats,Ron Mercer,25.0,40.0,1503.0,0.4,0.41,0.3,0.41,0.78,0.44,0.15,0.08,90.0,88.0,84.0,86.0,103.0,85.0,51.0,44.0,-95.2,-122.5
2002,5,CHI,Charlotte Bobcats,Brad Miller,25.0,48.0,1391.0,0.46,0.46,0.5,0.46,0.75,0.54,0.56,0.01,103.0,99.0,141.0,97.0,100.0,104.0,191.0,5.0,-13.3,21.8
2002,5,CHI,Charlotte Bobcats,Eddy Curry,19.0,72.0,1150.0,0.5,0.5,,0.5,0.66,0.54,0.42,0.0,113.0,108.0,,105.0,87.0,104.0,145.0,,18.2,17.4
2002,5,CHI,Charlotte Bobcats,Tyson Chandler,19.0,71.0,1389.0,0.5,0.5,,0.5,0.6,0.54,0.73,0.0,112.0,107.0,,104.0,80.0,104.0,249.0,,11.9,18.0
2002,5,CHI,Charlotte Bobcats,Metta World Peace,22.0,27.0,823.0,0.43,0.45,0.4,0.48,0.63,0.52,0.37,0.26,97.0,96.0,112.0,102.0,83.0,99.0,125.0,143.0,5.1,-3.3
2002,5,CHI,Charlotte Bobcats,Fred Hoiberg,29.0,79.0,1408.0,0.42,0.49,0.26,0.46,0.84,0.52,0.32,0.32,93.0,105.0,74.0,96.0,112.0,100.0,110.0,174.0,-11.7,-0.8
2002,5,CHI,Charlotte Bobcats,Kevin Ollie,29.0,52.0,1146.0,0.38,0.38,0.5,0.38,0.84,0.49,0.51,0.01,86.0,82.0,141.0,81.0,111.0,94.0,175.0,4.0,-46.4,-18.8
2002,5,CHI,Charlotte Bobcats,Greg Anthony,34.0,36.0,961.0,0.39,0.43,0.32,0.44,0.67,0.48,0.24,0.31,88.0,92.0,91.0,93.0,89.0,91.0,83.0,173.0,-18.9,-28.7
2002,5,CHI,Charlotte Bobcats,Travis Best,29.0,30.0,793.0,0.44,0.45,0.32,0.46,0.92,0.5,0.2,0.1,99.0,98.0,90.0,96.0,122.0,97.0,68.0,54.0,-10.4,-8.7
2002,5,CHI,Charlotte Bobcats,Eddie Robinson,25.0,29.0,653.0,0.45,0.46,0.4,0.46,0.75,0.49,0.19,0.02,102.0,98.0,113.0,96.0,100.0,94.0,66.0,11.0,-9.7,-17.0
2002,5,CHI,Charlotte Bobcats,A.J. Guyton,23.0,45.0,607.0,0.36,0.35,0.37,0.46,0.82,0.48,0.11,0.5,81.0,75.0,106.0,95.0,108.0,92.0,38.0,278.0,-10.8,-22.3
2002,5,CHI,Charlotte Bobcats,Charles Oakley,38.0,57.0,1383.0,0.37,0.37,0.17,0.37,0.75,0.39,0.11,0.02,83.0,80.0,47.0,78.0,100.0,75.0,36.0,13.0,-56.0,-70.5
2002,5,CHI,Charlotte Bobcats,Jamal Crawford,21.0,23.0,481.0,0.48,0.49,0.45,0.55,0.77,0.56,0.07,0.31,107.0,105.0,127.0,114.0,102.0,107.0,24.0,171.0,25.6,13.5
2002,5,CHI,Charlotte Bobcats,Dalibor Bagaric,21.0,50.0,638.0,0.4,0.41,0.0,0.4,0.59,0.44,0.39,0.01,91.0,87.0,,85.0,78.0,85.0,134.0,3.0,-25.9,-32.3
2002,5,CHI,Charlotte Bobcats,Norm Richardson,22.0,8.0,63.0,0.44,0.4,0.5,0.52,0.67,0.56,0.39,0.35,98.0,86.0,141.0,109.0,89.0,107.0,133.0,192.0,2.1,1.9
2002,5,CHI,Charlotte Bobcats,Team,,,,0.44,0.45,0.34,0.46,0.68,0.5,0.3,0.14,98.0,97.0,96.0,96.0,91.0,95.0,101.0,76.0,-123.9,-192.6
2002,5,CHI,Charlotte Bobcats,League Average,,,,0.44,0.46,0.35,0.48,0.75,0.52,0.29,0.18,,,,,,,,,,
