SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2002,28,TOR,Vince Carter,25.0,60.0,2385.0,0.43,0.44,0.39,0.47,0.8,0.51,0.24,0.24,96.0,95.0,109.0,99.0,106.0,99.0,80.0,132.0,-8.2,-16.6
2002,28,TOR,Antonio Davis,33.0,77.0,2978.0,0.43,0.43,0.0,0.43,0.82,0.5,0.37,0.0,96.0,92.0,,89.0,109.0,95.0,127.0,1.0,-99.0,-53.0
2002,28,TOR,Alvin Williams,27.0,82.0,2927.0,0.42,0.44,0.32,0.45,0.74,0.47,0.14,0.2,93.0,94.0,91.0,94.0,98.0,90.0,49.0,110.0,-58.6,-103.5
2002,28,TOR,Keon Clark,26.0,81.0,2185.0,0.49,0.49,0.0,0.49,0.67,0.52,0.3,0.01,110.0,106.0,,103.0,90.0,100.0,101.0,4.0,20.4,3.2
2002,28,TOR,Morris Peterson,24.0,63.0,1988.0,0.44,0.47,0.36,0.49,0.75,0.52,0.22,0.3,98.0,101.0,103.0,103.0,100.0,101.0,75.0,166.0,23.1,6.5
2002,28,TOR,Jerome Williams,28.0,68.0,1641.0,0.49,0.49,,0.49,0.68,0.54,0.53,0.0,110.0,105.0,,103.0,90.0,104.0,179.0,,9.7,20.9
2002,28,TOR,Hakeem Olajuwon,39.0,61.0,1378.0,0.46,0.47,0.0,0.46,0.56,0.48,0.2,0.0,104.0,100.0,,97.0,74.0,92.0,69.0,3.0,-10.9,-38.4
2002,28,TOR,Dell Curry,37.0,56.0,886.0,0.41,0.44,0.34,0.47,0.89,0.5,0.11,0.38,91.0,96.0,97.0,99.0,119.0,95.0,36.0,208.0,-4.1,-18.0
2002,28,TOR,Chris Childs,34.0,69.0,1576.0,0.33,0.36,0.28,0.38,0.82,0.44,0.24,0.4,74.0,78.0,78.0,80.0,109.0,84.0,82.0,223.0,-55.5,-55.5
2002,28,TOR,Tracy Murray,30.0,40.0,473.0,0.41,0.44,0.38,0.51,0.81,0.52,0.1,0.5,92.0,94.0,109.0,106.0,108.0,101.0,35.0,277.0,12.5,2.0
2002,28,TOR,Eric Montross,30.0,49.0,655.0,0.4,0.4,0.0,0.4,0.32,0.4,0.24,0.01,90.0,87.0,,84.0,43.0,77.0,80.0,4.0,-20.0,-35.5
2002,28,TOR,Jermaine Jackson,25.0,24.0,280.0,0.48,0.48,0.5,0.49,0.67,0.54,0.57,0.05,107.0,102.0,141.0,102.0,89.0,104.0,195.0,26.0,0.9,2.3
2002,28,TOR,Carlos Arroyo,22.0,17.0,96.0,0.45,0.45,,0.45,0.67,0.47,0.21,0.0,101.0,96.0,,94.0,89.0,91.0,71.0,,-1.7,-2.9
2002,28,TOR,Michael Bradley,22.0,26.0,118.0,0.52,0.56,0.0,0.52,0.5,0.53,0.32,0.08,117.0,121.0,,109.0,66.0,101.0,109.0,44.0,2.1,0.3
2002,28,TOR,Derrick Dial,26.0,7.0,50.0,0.42,0.46,0.25,0.44,0.83,0.49,0.23,0.15,95.0,98.0,71.0,93.0,111.0,94.0,79.0,85.0,-1.8,-1.8
2002,28,TOR,Michael Stewart,26.0,11.0,93.0,0.35,0.35,,0.35,0.55,0.4,0.48,0.0,78.0,75.0,,73.0,73.0,76.0,163.0,,-5.9,-7.0
2002,28,TOR,Mamadou N'Diaye,26.0,5.0,46.0,0.6,0.6,,0.6,0.8,0.69,1.0,0.0,135.0,129.0,,126.0,106.0,133.0,341.0,,2.5,5.0
2002,28,TOR,Team,,,,0.43,0.45,0.35,0.46,0.74,0.5,0.26,0.17,97.0,97.0,99.0,97.0,98.0,96.0,87.0,91.0,-190.9,-287.4
2002,28,TOR,League Average,,,,0.44,0.46,0.35,0.48,0.75,0.52,0.29,0.18,,,,,,,,,,
