SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2002,16,MIA,Eddie Jones,30.0,81.0,3156.0,0.43,0.45,0.39,0.49,0.84,0.55,0.3,0.32,97.0,97.0,110.0,103.0,111.0,105.0,101.0,176.0,39.8,70.8
2002,16,MIA,Alonzo Mourning,31.0,75.0,2455.0,0.52,0.52,0.33,0.52,0.66,0.56,0.5,0.0,116.0,111.0,94.0,108.0,87.0,107.0,170.0,2.0,68.6,79.5
2002,16,MIA,Rod Strickland,35.0,76.0,2294.0,0.44,0.45,0.31,0.45,0.77,0.5,0.28,0.04,99.0,96.0,87.0,94.0,102.0,95.0,96.0,20.0,-41.3,-41.0
2002,16,MIA,Brian Grant,29.0,72.0,2256.0,0.47,0.47,0.0,0.47,0.85,0.51,0.2,0.0,105.0,101.0,,98.0,113.0,98.0,67.0,2.0,-10.1,-16.2
2002,16,MIA,Jim Jackson,31.0,55.0,1825.0,0.44,0.44,0.47,0.48,0.86,0.51,0.16,0.15,99.0,94.0,133.0,100.0,115.0,98.0,55.0,83.0,0.6,-10.7
2002,16,MIA,Eddie House,23.0,64.0,1230.0,0.4,0.42,0.34,0.45,0.86,0.47,0.09,0.3,90.0,91.0,97.0,94.0,114.0,91.0,32.0,165.0,-28.0,-53.7
2002,16,MIA,LaPhonso Ellis,31.0,66.0,1684.0,0.42,0.46,0.31,0.46,0.63,0.48,0.19,0.27,94.0,99.0,87.0,96.0,84.0,92.0,63.0,151.0,-15.3,-39.8
2002,16,MIA,Kendall Gill,33.0,65.0,1410.0,0.38,0.41,0.14,0.39,0.68,0.41,0.15,0.1,86.0,89.0,39.0,82.0,90.0,80.0,50.0,57.0,-72.7,-95.5
2002,16,MIA,Chris Gatling,34.0,54.0,809.0,0.45,0.46,0.12,0.45,0.7,0.5,0.4,0.03,100.0,98.0,35.0,94.0,93.0,96.0,136.0,15.0,-16.6,-13.5
2002,16,MIA,Vladimir Stepania,25.0,67.0,884.0,0.47,0.47,0.5,0.47,0.48,0.48,0.42,0.01,106.0,101.0,141.0,99.0,64.0,93.0,142.0,4.0,-2.6,-21.7
2002,16,MIA,Anthony Carter,26.0,46.0,1050.0,0.34,0.36,0.05,0.34,0.53,0.36,0.14,0.07,77.0,78.0,15.0,72.0,70.0,69.0,47.0,40.0,-69.1,-89.0
2002,16,MIA,Sean Marks,26.0,21.0,319.0,0.43,0.43,,0.43,0.59,0.47,0.39,0.0,97.0,93.0,,91.0,78.0,90.0,132.0,,-8.0,-11.1
2002,16,MIA,Malik Allen,23.0,12.0,161.0,0.43,0.44,0.0,0.43,0.8,0.47,0.2,0.02,97.0,95.0,,90.0,106.0,90.0,67.0,11.0,-4.7,-5.6
2002,16,MIA,Mike James,26.0,15.0,119.0,0.35,0.32,0.38,0.44,0.57,0.46,0.16,0.49,78.0,68.0,108.0,93.0,76.0,88.0,56.0,269.0,-3.0,-5.9
2002,16,MIA,Sam Mack,31.0,12.0,159.0,0.29,0.33,0.25,0.36,0.71,0.38,0.14,0.57,64.0,72.0,71.0,75.0,95.0,74.0,49.0,315.0,-11.8,-14.2
2002,16,MIA,Tang Hamilton,23.0,9.0,98.0,0.53,0.56,0.0,0.53,0.0,0.51,0.05,0.05,118.0,119.0,,110.0,,99.0,18.0,29.0,1.9,-0.2
2002,16,MIA,Ernest Brown,22.0,3.0,21.0,0.17,0.17,,0.17,0.25,0.19,0.67,0.0,37.0,36.0,,35.0,33.0,37.0,227.0,,-3.7,-5.1
2002,16,MIA,Team,,,,0.44,0.45,0.35,0.46,0.72,0.5,0.27,0.14,99.0,98.0,98.0,97.0,96.0,96.0,91.0,78.0,-176.1,-273.0
2002,16,MIA,League Average,,,,0.44,0.46,0.35,0.48,0.75,0.52,0.29,0.18,,,,,,,,,,
