Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2010,17,1451,MIL,Milwaukee Bucks,Brandon Jennings,"September 23, 1989",20.0,NBA,PG,82.0,82.0,2671.0,451.0,1216.0,0.37,145.0,388.0,0.37,306.0,828.0,0.37,0.43,223.0,273.0,0.82,49.0,233.0,282.0,470.0,105.0,18.0,200.0,191.0,1270.0,0.0
2011,17,1451,MIL,Milwaukee Bucks,Brandon Jennings,"September 23, 1989",21.0,NBA,PG,63.0,61.0,2169.0,361.0,926.0,0.39,98.0,303.0,0.32,263.0,623.0,0.42,0.44,199.0,246.0,0.81,42.0,192.0,234.0,305.0,95.0,21.0,146.0,131.0,1019.0,1.0
2012,17,1451,MIL,Milwaukee Bucks,Brandon Jennings,"September 23, 1989",22.0,NBA,PG,66.0,66.0,2331.0,469.0,1121.0,0.42,129.0,388.0,0.33,340.0,733.0,0.46,0.48,193.0,239.0,0.81,49.0,177.0,226.0,365.0,104.0,22.0,146.0,114.0,1260.0,0.0
2013,17,1451,MIL,Milwaukee Bucks,Brandon Jennings,"September 23, 1989",23.0,NBA,PG,80.0,80.0,2897.0,497.0,1247.0,0.4,173.0,461.0,0.38,324.0,786.0,0.41,0.47,230.0,281.0,0.82,59.0,187.0,246.0,521.0,125.0,10.0,203.0,155.0,1397.0,0.0
2014,9,1451,DET,Detroit Pistons,Brandon Jennings,"September 23, 1989",24.0,NBA,PG,80.0,79.0,2728.0,423.0,1135.0,0.37,154.0,457.0,0.34,269.0,678.0,0.4,0.44,241.0,321.0,0.75,59.0,185.0,244.0,609.0,101.0,8.0,215.0,157.0,1241.0,0.0
2015,9,1451,DET,Detroit Pistons,Brandon Jennings,"September 23, 1989",25.0,NBA,PG,41.0,41.0,1173.0,218.0,543.0,0.4,76.0,211.0,0.36,142.0,332.0,0.43,0.47,120.0,143.0,0.84,21.0,83.0,104.0,272.0,44.0,4.0,90.0,64.0,632.0,0.0
2016,31,1451,TOT,Total After Trade,Brandon Jennings,"September 23, 1989",26.0,NBA,PG,48.0,7.0,868.0,112.0,304.0,0.37,51.0,155.0,0.33,61.0,149.0,0.41,0.45,57.0,78.0,0.73,16.0,80.0,96.0,170.0,29.0,7.0,57.0,57.0,332.0,0.0
2016,9,1451,DET,Detroit Pistons,Brandon Jennings,"September 23, 1989",26.0,NBA,PG,23.0,1.0,416.0,53.0,143.0,0.37,24.0,77.0,0.31,29.0,66.0,0.44,0.46,27.0,38.0,0.71,5.0,41.0,46.0,70.0,11.0,2.0,22.0,24.0,157.0,0.0
2016,22,1451,ORL,Orlando Magic,Brandon Jennings,"September 23, 1989",26.0,NBA,PG,25.0,6.0,452.0,59.0,161.0,0.37,27.0,78.0,0.35,32.0,83.0,0.39,0.45,30.0,40.0,0.75,11.0,39.0,50.0,100.0,18.0,5.0,35.0,33.0,175.0,0.0
2017,31,1451,TOT,Total After Trade,Brandon Jennings,"September 23, 1989",27.0,NBA,PG,81.0,13.0,1802.0,192.0,535.0,0.36,79.0,252.0,0.31,113.0,283.0,0.4,0.43,114.0,152.0,0.75,29.0,167.0,196.0,395.0,70.0,4.0,128.0,116.0,577.0,0.0
2017,20,1451,NYK,New York Knicks,Brandon Jennings,"September 23, 1989",27.0,NBA,PG,58.0,11.0,1428.0,163.0,429.0,0.38,68.0,200.0,0.34,95.0,229.0,0.42,0.46,102.0,135.0,0.76,21.0,131.0,152.0,287.0,55.0,4.0,106.0,84.0,496.0,0.0
2017,30,1451,WAS,Washington Wizards,Brandon Jennings,"September 23, 1989",27.0,NBA,PG,23.0,2.0,374.0,29.0,106.0,0.27,11.0,52.0,0.21,18.0,54.0,0.33,0.32,12.0,17.0,0.71,8.0,36.0,44.0,108.0,15.0,0.0,22.0,32.0,81.0,0.0
2018,17,1451,MIL,Milwaukee Bucks,Brandon Jennings,"September 23, 1989",28.0,NBA,PG,14.0,0.0,205.0,27.0,72.0,0.38,9.0,33.0,0.27,18.0,39.0,0.46,0.44,10.0,10.0,1.0,5.0,26.0,31.0,44.0,6.0,4.0,18.0,11.0,73.0,0.0
