Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,22.0,SAC,NBA,SG,3,0,10,7.2,18.0,0.4,0.0,10.8,0.0,7.2,7.2,1.0,0.0,0.0,,0.0,3.6,3.6,3.6,0.0,0.0,0.0,3.6,14.4
2021,23.0,SAC,NBA,PG,4,0,34,4.2,14.8,0.286,2.1,5.3,0.4,2.1,9.5,0.222,5.3,6.4,0.833,0.0,5.3,5.3,7.4,1.1,0.0,0.0,0.0,15.9
