Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,29,2750,UTA,Utah Jazz,DeShawn Stevenson,"April 3, 1981",19.0,NBA,SG,40.0,2.0,293.0,3.8,11.2,0.34,0.1,1.5,0.08,3.7,9.7,0.38,3.2,4.7,0.68,1.1,2.3,3.4,2.2,1.2,0.2,3.4,3.6,10.9
2002,29,2750,UTA,Utah Jazz,DeShawn Stevenson,"April 3, 1981",20.0,NBA,SG,67.0,23.0,1134.0,4.5,11.8,0.38,0.1,0.8,0.08,4.5,11.0,0.41,1.2,1.7,0.7,1.4,2.8,4.2,3.7,0.9,0.8,2.2,2.6,10.3
2003,29,2750,UTA,Utah Jazz,DeShawn Stevenson,"April 3, 1981",21.0,NBA,SG,61.0,8.0,760.0,5.4,13.5,0.4,0.2,0.6,0.33,5.2,12.9,0.4,2.2,3.2,0.69,1.0,3.0,4.0,1.9,1.0,0.4,2.3,2.7,13.2
2004,31,2750,TOT,Total After Trade,DeShawn Stevenson,"April 3, 1981",22.0,NBA,"SF,SG",80.0,78.0,2444.0,5.5,12.8,0.43,0.3,1.0,0.27,5.3,11.8,0.45,2.0,3.0,0.68,1.2,3.2,4.4,2.3,0.8,0.3,1.8,2.1,13.4
2004,29,2750,UTA,Utah Jazz,DeShawn Stevenson,"April 3, 1981",22.0,NBA,SG,54.0,54.0,1511.0,6.2,14.0,0.44,0.2,0.7,0.23,6.1,13.2,0.46,2.1,3.2,0.67,1.0,3.2,4.2,2.2,0.7,0.4,1.9,2.0,14.7
2004,22,2750,ORL,Orlando Magic,DeShawn Stevenson,"April 3, 1981",22.0,NBA,SF,26.0,24.0,933.0,4.4,11.0,0.4,0.5,1.6,0.29,4.0,9.4,0.42,1.9,2.7,0.69,1.4,3.2,4.6,2.5,0.9,0.0,1.5,2.1,11.2
2005,22,2750,ORL,Orlando Magic,DeShawn Stevenson,"April 3, 1981",23.0,NBA,SG,55.0,27.0,1089.0,5.8,14.1,0.41,0.8,2.2,0.37,4.9,11.9,0.42,1.9,3.3,0.55,1.3,2.1,3.4,2.3,0.5,0.3,1.9,2.4,14.2
2006,22,2750,ORL,Orlando Magic,DeShawn Stevenson,"April 3, 1981",24.0,NBA,SG,82.0,82.0,2648.0,4.9,10.6,0.46,0.0,0.2,0.13,4.9,10.4,0.47,2.4,3.3,0.74,0.8,2.5,3.3,2.2,0.8,0.2,1.7,2.4,12.2
2007,30,2750,WAS,Washington Wizards,DeShawn Stevenson,"April 3, 1981",25.0,NBA,SG,82.0,82.0,2419.0,5.2,11.2,0.46,1.1,2.7,0.4,4.1,8.5,0.48,2.3,3.2,0.7,0.8,2.4,3.2,3.2,1.0,0.3,1.8,2.3,13.7
2008,30,2750,WAS,Washington Wizards,DeShawn Stevenson,"April 3, 1981",26.0,NBA,SG,82.0,82.0,2564.0,4.2,11.0,0.39,2.2,5.8,0.38,2.0,5.2,0.39,2.2,2.8,0.8,0.5,2.8,3.3,3.5,0.9,0.2,1.4,1.5,12.9
2009,30,2750,WAS,Washington Wizards,DeShawn Stevenson,"April 3, 1981",27.0,NBA,SG,32.0,25.0,886.0,2.9,9.4,0.31,1.4,5.2,0.27,1.5,4.1,0.36,1.3,2.4,0.53,0.4,2.6,3.1,4.0,0.9,0.1,1.3,1.7,8.6
2010,31,2750,TOT,Total After Trade,DeShawn Stevenson,"April 3, 1981",28.0,NBA,SG,64.0,18.0,883.0,1.9,6.6,0.28,0.8,3.5,0.22,1.1,3.1,0.36,1.0,1.4,0.71,0.4,3.3,3.7,2.3,0.7,0.2,1.2,3.0,5.5
2010,30,2750,WAS,Washington Wizards,DeShawn Stevenson,"April 3, 1981",28.0,NBA,SG,40.0,13.0,616.0,1.7,6.0,0.28,0.6,3.6,0.18,1.1,2.4,0.44,1.1,1.5,0.72,0.4,3.4,3.8,2.6,0.6,0.3,1.4,3.0,5.1
2010,7,2750,DAL,Dallas Mavericks,DeShawn Stevenson,"April 3, 1981",28.0,NBA,SG,24.0,5.0,267.0,2.3,8.1,0.28,1.1,3.4,0.32,1.2,4.7,0.26,0.9,1.3,0.7,0.5,3.0,3.5,1.6,0.7,0.1,0.8,3.1,6.6
2011,7,2750,DAL,Dallas Mavericks,DeShawn Stevenson,"April 3, 1981",29.0,NBA,SG,72.0,54.0,1158.0,4.0,10.3,0.39,2.9,7.7,0.38,1.1,2.5,0.42,1.0,1.3,0.77,0.6,2.7,3.3,2.4,0.7,0.2,1.4,2.2,11.9
2012,3,2750,NJN,New Jersey Nets,DeShawn Stevenson,"April 3, 1981",30.0,NBA,SF,51.0,30.0,960.0,1.8,6.4,0.28,1.5,5.4,0.28,0.3,1.0,0.3,0.3,0.6,0.56,0.3,3.5,3.8,1.5,0.7,0.1,0.7,2.2,5.5
2013,1,2750,ATL,Atlanta Hawks,DeShawn Stevenson,"April 3, 1981",31.0,NBA,SG,56.0,31.0,1158.0,3.0,8.1,0.37,2.4,6.5,0.36,0.7,1.6,0.42,0.4,0.7,0.52,0.6,3.2,3.8,1.6,0.9,0.2,0.7,2.1,8.8
