Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2016,25,2978,POR,Portland Trail Blazers,20.0,NBA,PF,6.0,12.0,9.6,0.0,0.0,0.0,8.3,26.3,17.1,21.8,8.3,0.0,0.0,10.7,,0.0,0.0,0.0,-0.01,,-2.0,5.8,3.8,0.0
2017,25,2978,POR,Portland Trail Blazers,21.0,NBA,PF,4.0,100.0,7.9,0.45,0.0,0.28,8.9,22.9,15.4,12.1,0.5,2.6,22.9,10.9,,-0.1,0.0,0.0,-0.01,,-3.1,0.1,-2.9,0.0
2020,8,2978,DEN,Denver Nuggets,24.0,NBA,C,1.0,3.0,-15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,,0.0,0.0,0.0,-0.39,,-12.2,-8.8,-21.0,0.0
