Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
3046,68.0,1.0,900.0,5.9,15.75,0.37,2.25,6.15,0.37,3.7,9.6,0.39,1.65,1.85,0.89,1.2,6.95,8.15,2.3,1.0,0.95,2.0,5.3,15.65,94.0,110.5
