Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,8,2506,DEN,Denver Nuggets,22.0,NBA,SF,3.0,99.0,11.4,0.5,0.14,0.18,4.6,9.1,6.7,32.3,1.6,1.6,23.0,17.7,0.0,0.0,-0.1,-0.03,1.1,-1.5,-0.4,0.0
1998,12,2506,IND,Indiana Pacers,25.0,NBA,SF,15.0,293.0,13.1,0.55,0.16,0.27,0.5,11.1,6.0,19.2,2.1,1.6,18.3,23.2,0.0,0.4,0.3,0.06,-0.5,1.2,0.7,0.2
1999,12,2506,IND,Indiana Pacers,26.0,NBA,SF,13.0,355.0,15.1,0.52,0.17,0.25,3.9,6.5,5.3,17.8,2.0,1.0,14.0,23.8,0.4,0.2,0.7,0.09,0.8,-0.1,0.7,0.2
2001,12,2506,IND,Indiana Pacers,28.0,NBA,SF,4.0,164.0,10.2,0.44,0.2,0.09,2.0,10.3,6.1,13.4,2.0,0.4,9.9,25.9,-0.2,0.1,-0.1,-0.03,-1.2,-0.8,-2.0,0.0
2007,24,2506,PHO,Phoenix Suns,34.0,NBA,SF,1.0,9.0,2.0,0.25,0.25,0.0,0.0,12.2,6.4,31.7,0.0,0.0,0.0,20.1,0.0,0.0,0.0,-0.09,-9.9,-2.5,-12.5,0.0
