SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1993,3,NJN,Derrick Coleman,25,5,5,45.0,10.0,18.8,0.53,1.0,2.4,0.42,9.0,16.4,0.55,0.56,5.8,7.2,0.81,2.6,10.8,13.4,4.6,1.2,2.6,2.6,3.6,26.8
1993,3,NJN,Drazen Petrovic,28,5,5,38.6,6.0,13.2,0.46,0.4,1.2,0.33,5.6,12.0,0.47,0.47,3.2,4.0,0.8,0.4,1.4,1.8,1.8,0.4,0.0,4.4,3.6,15.6
1993,3,NJN,Chris Morris,27,5,4,32.6,6.8,12.2,0.56,1.2,3.2,0.38,5.6,9.0,0.62,0.61,2.2,2.4,0.92,2.6,3.8,6.4,1.4,1.6,1.2,0.6,1.6,17.0
1993,3,NJN,Rumeal Robinson,26,5,5,27.2,4.2,9.8,0.43,0.4,1.4,0.29,3.8,8.4,0.45,0.45,1.0,1.4,0.71,0.8,1.6,2.4,7.0,1.0,0.0,4.0,3.6,9.8
1993,3,NJN,Sam Bowie,31,3,3,23.7,1.3,3.0,0.44,0.0,0.0,,1.3,3.0,0.44,0.44,0.7,0.7,1.0,0.7,3.3,4.0,0.7,2.0,0.3,1.3,3.0,3.3
1993,3,NJN,Dwayne Schintzius,24,5,0,21.2,2.6,5.8,0.45,0.0,0.0,,2.6,5.8,0.45,0.45,0.6,1.2,0.5,1.2,3.8,5.0,0.8,0.2,1.2,0.6,2.4,5.8
1993,3,NJN,Maurice Cheeks,36,5,0,16.4,2.2,4.6,0.48,0.0,0.0,,2.2,4.6,0.48,0.48,0.0,0.2,0.0,0.6,0.6,1.2,2.8,1.2,0.2,1.4,0.6,4.4
1993,3,NJN,Rick Mahorn,34,4,2,15.8,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.0,0.0,,1.0,2.3,3.3,0.8,0.0,0.5,0.3,2.3,2.0
1993,3,NJN,Chucky Brown,24,4,0,15.5,2.3,5.5,0.41,0.0,0.0,,2.3,5.5,0.41,0.41,1.5,1.8,0.86,0.8,1.5,2.3,0.3,0.8,0.8,0.5,0.5,6.0
1993,3,NJN,Tate George,24,2,0,11.0,1.0,3.5,0.29,0.0,0.0,,1.0,3.5,0.29,0.29,0.0,0.0,,0.5,1.0,1.5,3.0,0.5,0.0,0.5,0.5,2.0
1993,3,NJN,Rafael Addison,28,5,0,10.6,1.4,4.2,0.33,0.0,0.0,,1.4,4.2,0.33,0.33,0.6,0.6,1.0,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4
1993,3,NJN,Bernard King,36,3,1,8.0,1.3,2.3,0.57,0.0,0.0,,1.3,2.3,0.57,0.57,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.3,1.0,2.7
