Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1993,20,NYK,New York Knicks,Patrick Ewing,30,15,15,40.3,11.0,21.5,0.51,0.1,0.1,1.0,10.9,21.4,0.51,0.51,3.4,5.3,0.64,2.9,8.1,10.9,2.4,1.1,2.1,2.6,4.0,25.5
1993,20,NYK,New York Knicks,John Starks,27,15,15,38.3,5.9,13.3,0.44,1.9,5.0,0.37,4.0,8.3,0.48,0.51,2.9,4.0,0.72,0.3,3.2,3.5,6.4,1.0,0.2,3.7,3.8,16.5
1993,20,NYK,New York Knicks,Anthony Mason,26,15,0,34.0,4.8,8.1,0.59,0.0,0.0,,4.8,8.1,0.59,0.59,2.9,4.5,0.63,3.7,3.6,7.3,2.7,0.7,0.4,1.5,3.3,12.5
1993,20,NYK,New York Knicks,Charles Oakley,29,15,15,33.8,4.2,8.7,0.48,0.0,0.0,,4.2,8.7,0.48,0.48,2.7,3.7,0.73,4.7,6.3,11.0,1.1,1.1,0.1,2.4,3.4,11.1
1993,20,NYK,New York Knicks,Doc Rivers,31,15,15,30.5,3.2,7.1,0.45,0.7,2.1,0.36,2.5,5.0,0.49,0.5,3.1,4.0,0.77,0.4,2.2,2.6,5.7,1.9,0.1,2.0,2.9,10.2
1993,20,NYK,New York Knicks,Charles Smith,27,15,15,25.9,4.3,9.2,0.47,0.0,0.0,,4.3,9.2,0.47,0.47,2.5,3.3,0.74,1.8,2.2,4.0,1.3,0.6,0.9,1.9,3.5,11.1
1993,20,NYK,New York Knicks,Tony Campbell,30,2,0,16.5,2.0,5.0,0.4,0.0,0.5,0.0,2.0,4.5,0.44,0.4,3.0,4.0,0.75,1.0,1.0,2.0,1.0,0.5,0.0,1.5,3.5,7.0
1993,20,NYK,New York Knicks,Greg Anthony,25,15,0,16.0,1.6,4.0,0.4,0.2,0.9,0.21,1.4,3.1,0.46,0.42,0.5,0.9,0.57,0.3,1.7,2.0,3.5,0.9,0.1,0.7,1.7,3.9
1993,20,NYK,New York Knicks,Rolando Blackman,33,15,0,14.3,1.5,4.3,0.34,0.3,1.0,0.27,1.2,3.3,0.37,0.38,1.0,1.2,0.83,0.3,0.9,1.1,1.1,0.2,0.1,1.4,1.5,4.2
1993,20,NYK,New York Knicks,Hubert Davis,22,7,0,13.7,2.0,3.6,0.56,0.1,0.3,0.5,1.9,3.3,0.56,0.58,0.3,0.4,0.67,0.1,0.7,0.9,0.7,0.9,0.0,1.3,1.1,4.4
1993,20,NYK,New York Knicks,Herb Williams,34,7,0,9.9,0.7,2.0,0.36,0.0,0.0,,0.7,2.0,0.36,0.36,0.6,0.6,1.0,0.7,1.3,2.0,0.3,0.1,0.6,0.3,1.9,2.0
1993,20,NYK,New York Knicks,Eric Anderson,22,2,0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0
