Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,21,2059,OKC,Oklahoma City Thunder,30.0,NBA,SG,14.0,0.0,76.0,5.2,11.4,0.46,2.4,6.6,0.36,2.8,4.7,0.6,4.7,4.7,1.0,0.0,0.9,0.9,0.5,0.5,0.0,1.9,2.4,17.5
2017,5,2059,CHI,Charlotte Bobcats,31.0,NBA,SG,3.0,0.0,29.0,6.2,11.2,0.56,0.0,0.0,,6.2,11.2,0.56,2.5,2.5,1.0,0.0,3.7,3.7,2.5,0.0,0.0,0.0,2.5,14.9
