PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Deron Williams,27.0,55.0,1999.0,0.40700000000000003,0.446,0.336,0.467,0.843,0.527,0.317,0.35600000000000004,91.0,94.0,96.0,96.0,112.0,100.0,115.0,158.0,-39.6,-0.6
Kris Humphries,26.0,62.0,2162.0,0.48100000000000004,0.48100000000000004,,0.48100000000000004,0.752,0.539,0.414,0.0,107.0,101.0,,99.0,100.0,102.0,150.0,,-8.0,18.7
Anthony Morrow,26.0,62.0,1636.0,0.413,0.446,0.371,0.494,0.9329999999999999,0.531,0.158,0.435,92.0,94.0,106.0,101.0,124.0,101.0,57.0,193.0,8.7,5.1
MarShon Brooks,23.0,56.0,1648.0,0.428,0.46299999999999997,0.313,0.465,0.763,0.502,0.231,0.23399999999999999,96.0,97.0,90.0,95.0,101.0,95.0,84.0,104.0,-28.7,-35.3
Jordan Farmar,25.0,39.0,831.0,0.467,0.484,0.44,0.5539999999999999,0.905,0.5920000000000001,0.2,0.397,104.0,102.0,126.0,114.0,120.0,112.0,73.0,176.0,42.0,44.7
Gerald Green,26.0,31.0,781.0,0.48100000000000004,0.529,0.391,0.5479999999999999,0.754,0.574,0.203,0.344,107.0,111.0,112.0,113.0,100.0,109.0,74.0,152.0,39.1,32.5
Sundiata Gaines,25.0,57.0,793.0,0.376,0.392,0.342,0.428,0.615,0.465,0.354,0.303,84.0,82.0,98.0,88.0,82.0,88.0,128.0,134.0,-32.1,-39.2
Shelden Williams,28.0,58.0,1276.0,0.478,0.478,,0.478,0.731,0.5429999999999999,0.517,0.0,107.0,100.0,,98.0,97.0,103.0,188.0,,-3.9,7.9
Johan Petro,26.0,59.0,920.0,0.419,0.41700000000000004,1.0,0.42100000000000004,0.838,0.452,0.142,0.004,94.0,87.0,287.0,86.0,111.0,86.0,52.0,2.0,-34.4,-41.3
Gerald Wallace,29.0,16.0,573.0,0.41600000000000004,0.42700000000000005,0.385,0.465,0.8590000000000001,0.528,0.317,0.257,93.0,89.0,110.0,95.0,114.0,100.0,115.0,114.0,-8.9,0.4
Jordan Williams,21.0,43.0,635.0,0.507,0.507,,0.507,0.6509999999999999,0.544,0.434,0.0,113.0,106.0,,104.0,87.0,103.0,157.0,,5.9,6.1
DeShawn Stevenson,30.0,51.0,960.0,0.285,0.29600000000000004,0.28300000000000003,0.40399999999999997,0.562,0.413,0.09300000000000001,0.843,64.0,62.0,81.0,83.0,75.0,78.0,34.0,373.0,-28.6,-40.7
Mehmet Okur,32.0,17.0,454.0,0.374,0.433,0.319,0.457,0.6,0.46,0.036000000000000004,0.518,84.0,91.0,92.0,94.0,80.0,87.0,13.0,229.0,-8.5,-18.9
Shawne Williams,25.0,25.0,514.0,0.28600000000000003,0.35,0.24100000000000002,0.35700000000000004,0.727,0.37200000000000005,0.075,0.5920000000000001,64.0,73.0,69.0,73.0,97.0,71.0,27.0,262.0,-38.3,-47.1
Brook Lopez,23.0,5.0,136.0,0.493,0.493,,0.494,0.625,0.527,0.41600000000000004,0.0,110.0,103.0,,101.0,83.0,100.0,151.0,,1.0,-0.0
Armon Johnson,22.0,8.0,119.0,0.452,0.462,0.33299999999999996,0.46399999999999997,1.0,0.504,0.14300000000000002,0.071,101.0,97.0,96.0,95.0,133.0,96.0,52.0,32.0,-1.9,-2.1
Damion James,24.0,7.0,170.0,0.371,0.382,0.0,0.371,0.667,0.42200000000000004,0.34299999999999997,0.028999999999999998,83.0,80.0,,76.0,89.0,80.0,124.0,13.0,-8.1,-8.5
Keith Bogans,31.0,5.0,94.0,0.381,0.556,0.25,0.452,0.4,0.45299999999999996,0.23800000000000002,0.5710000000000001,85.0,117.0,72.0,93.0,53.0,86.0,86.0,253.0,-1.5,-3.5
Andre Emmett,29.0,6.0,45.0,0.5710000000000001,0.667,0.0,0.5710000000000001,0.625,0.618,1.143,0.14300000000000002,128.0,140.0,,117.0,83.0,117.0,414.0,63.0,1.2,1.9
Larry Owens,29.0,7.0,75.0,0.364,0.33299999999999996,0.4,0.455,0.75,0.509,0.364,0.455,81.0,70.0,115.0,93.0,100.0,97.0,132.0,201.0,-0.7,-0.5
Jerry Smith,24.0,5.0,46.0,0.214,0.25,0.16699999999999998,0.25,,0.25,0.0,0.429,48.0,52.0,48.0,51.0,,47.0,,190.0,-6.6,-7.8
Dennis Horner,23.0,8.0,22.0,0.25,0.33299999999999996,0.0,0.25,0.75,0.434,1.0,0.25,56.0,70.0,,51.0,100.0,82.0,363.0,111.0,-1.9,-1.1
Team,,,,0.425,0.45799999999999996,0.341,0.473,0.772,0.516,0.26899999999999996,0.281,95.0,96.0,98.0,97.0,103.0,98.0,97.0,124.0,-143.0,-127.4
League Average,,,,0.44799999999999995,0.47700000000000004,0.349,0.48700000000000004,0.752,0.527,0.276,0.226,,,,,,,,,,
