PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Marco Belinelli,25.0,66.0,1966.0,0.41700000000000004,0.445,0.377,0.495,0.7829999999999999,0.525,0.188,0.414,93.0,93.0,108.0,102.0,104.0,100.0,68.0,183.0,10.4,-3.0
Jarrett Jack,28.0,45.0,1530.0,0.456,0.48200000000000004,0.348,0.49,0.872,0.54,0.254,0.192,102.0,101.0,100.0,100.0,116.0,102.0,92.0,85.0,2.8,16.7
Chris Kaman,29.0,47.0,1372.0,0.446,0.446,,0.446,0.785,0.478,0.179,0.0,99.0,93.0,,91.0,104.0,91.0,65.0,,-49.8,-63.0
Greivis Vásquez,25.0,66.0,1706.0,0.43,0.469,0.319,0.47100000000000003,0.821,0.513,0.22399999999999998,0.258,96.0,98.0,91.0,97.0,109.0,97.0,81.0,114.0,-16.7,-16.6
Carl Landry,28.0,41.0,999.0,0.503,0.507,0.0,0.503,0.799,0.5770000000000001,0.508,0.008,112.0,106.0,,103.0,106.0,109.0,184.0,4.0,11.2,44.0
Trevor Ariza,26.0,41.0,1350.0,0.41700000000000004,0.44,0.33299999999999996,0.45299999999999996,0.774,0.496,0.253,0.21600000000000003,93.0,92.0,96.0,93.0,103.0,94.0,92.0,96.0,-27.8,-28.2
Al-Farouq Aminu,21.0,66.0,1477.0,0.41100000000000003,0.431,0.27699999999999997,0.429,0.754,0.48,0.312,0.129,92.0,90.0,79.0,88.0,100.0,91.0,113.0,57.0,-42.7,-38.7
Jason Smith,25.0,40.0,947.0,0.52,0.531,0.111,0.522,0.7020000000000001,0.537,0.135,0.026000000000000002,116.0,111.0,32.0,107.0,93.0,102.0,49.0,11.0,23.8,7.3
Gustavo Ayón,26.0,54.0,1088.0,0.536,0.5379999999999999,0.0,0.536,0.619,0.552,0.24100000000000002,0.004,120.0,113.0,,110.0,82.0,105.0,88.0,2.0,25.6,14.6
Emeka Okafor,29.0,27.0,781.0,0.5329999999999999,0.5329999999999999,,0.5329999999999999,0.513,0.539,0.34600000000000003,0.0,119.0,112.0,,109.0,68.0,102.0,125.0,,19.4,6.1
Xavier Henry,20.0,45.0,759.0,0.395,0.39299999999999996,0.41200000000000003,0.41,0.612,0.45,0.373,0.075,88.0,82.0,118.0,84.0,81.0,85.0,135.0,33.0,-35.2,-40.8
Eric Gordon,23.0,9.0,310.0,0.45,0.53,0.25,0.486,0.754,0.5489999999999999,0.46399999999999997,0.28600000000000003,100.0,111.0,72.0,100.0,100.0,104.0,168.0,127.0,-0.4,7.3
Lance Thomas,23.0,42.0,630.0,0.452,0.456,0.0,0.452,0.8390000000000001,0.541,0.49200000000000005,0.008,101.0,96.0,,93.0,111.0,103.0,178.0,4.0,-8.8,4.4
DaJuan Summers,24.0,15.0,209.0,0.431,0.469,0.312,0.469,0.778,0.493,0.139,0.24600000000000002,96.0,98.0,90.0,96.0,103.0,94.0,50.0,109.0,-2.3,-4.7
Jerome Dyson,24.0,9.0,180.0,0.396,0.45,0.125,0.406,0.778,0.525,0.75,0.16699999999999998,88.0,94.0,36.0,83.0,103.0,100.0,272.0,74.0,-7.8,-0.3
Solomon Jones,27.0,11.0,196.0,0.434,0.434,,0.434,0.833,0.501,0.34,0.0,97.0,91.0,,89.0,111.0,95.0,123.0,,-5.7,-3.2
Carldell Johnson,29.0,15.0,119.0,0.314,0.35,0.267,0.371,0.33299999999999996,0.37200000000000005,0.086,0.429,70.0,73.0,76.0,76.0,44.0,71.0,31.0,190.0,-8.1,-11.3
Chris Johnson,26.0,7.0,82.0,0.5,0.5,,0.5,0.7140000000000001,0.545,0.389,0.0,112.0,105.0,,103.0,95.0,103.0,141.0,,0.5,0.8
Darryl Watkins,27.0,5.0,98.0,0.5,0.5,,0.5,0.5,0.525,1.286,0.0,112.0,105.0,,103.0,66.0,100.0,466.0,,0.4,-0.1
Trey Johnson,27.0,11.0,61.0,0.5710000000000001,0.5710000000000001,,0.5710000000000001,1.0,0.648,0.35700000000000004,0.0,128.0,120.0,,117.0,133.0,123.0,129.0,,2.4,3.9
Donald Sloan,24.0,3.0,41.0,0.35700000000000004,0.41700000000000004,0.0,0.35700000000000004,0.5,0.381,0.28600000000000003,0.14300000000000002,80.0,87.0,,73.0,66.0,72.0,104.0,63.0,-3.6,-4.6
Jeff Foote,24.0,4.0,39.0,0.33299999999999996,0.33299999999999996,,0.33299999999999996,,0.33299999999999996,0.0,0.0,74.0,70.0,,68.0,,63.0,,,-1.8,-2.3
Team,,,,0.451,0.47200000000000003,0.33399999999999996,0.47700000000000004,0.757,0.518,0.273,0.154,101.0,99.0,96.0,98.0,101.0,98.0,99.0,68.0,-105.5,-104.6
League Average,,,,0.44799999999999995,0.47700000000000004,0.349,0.48700000000000004,0.752,0.527,0.276,0.226,,,,,,,,,,
