Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,24.0,BOS,NBA,SG,16.0,16.0,672.0,6.5,16.2,0.403,1.6,5.6,0.288,4.9,10.7,0.462,6.4,8.4,0.764,1.4,5.9,7.3,3.5,1.4,1.1,3.3,2.8,21.1
2003,25.0,BOS,NBA,SG,10.0,10.0,445.0,6.2,15.6,0.399,1.3,3.6,0.356,4.9,12.0,0.412,8.2,9.5,0.863,0.9,6.4,7.3,5.4,1.7,0.6,3.6,3.1,21.9
2004,26.0,BOS,NBA,SG,4.0,4.0,162.0,5.8,16.9,0.342,1.1,3.8,0.294,4.7,13.1,0.356,5.8,6.9,0.839,1.3,6.4,7.8,2.2,1.1,0.9,5.6,2.7,18.4
2005,27.0,BOS,NBA,SF,7.0,7.0,277.0,6.1,12.1,0.505,0.9,3.5,0.259,5.2,8.6,0.606,7.7,8.8,0.868,0.9,6.1,7.0,4.2,1.7,1.3,2.5,2.3,20.8
2008,30.0,BOS,NBA,SF,26.0,26.0,990.0,5.9,13.5,0.441,1.6,4.3,0.361,4.4,9.1,0.478,5.2,6.4,0.802,0.8,3.9,4.7,4.3,1.0,0.3,3.0,3.3,18.6
2009,31.0,BOS,NBA,SF,14.0,14.0,556.0,6.2,14.3,0.43,1.2,3.7,0.333,4.9,10.6,0.463,5.5,6.5,0.842,0.3,5.0,5.2,2.8,1.0,0.3,2.1,2.8,19.0
2010,32.0,BOS,NBA,SF,24.0,24.0,930.0,5.7,13.0,0.438,1.5,3.9,0.392,4.1,9.1,0.457,4.5,5.5,0.824,0.8,4.8,5.5,3.2,0.9,0.5,2.5,3.1,17.5
2011,33.0,BOS,NBA,SF,9.0,9.0,343.0,7.1,15.5,0.459,2.2,4.9,0.447,4.9,10.6,0.465,3.1,3.6,0.882,0.5,4.2,4.7,2.6,1.3,0.4,2.5,3.1,19.6
2012,34.0,BOS,NBA,SF,20.0,20.0,778.0,5.6,14.4,0.386,1.2,4.0,0.31,4.3,10.4,0.415,5.1,5.7,0.894,0.6,5.0,5.6,2.9,1.4,0.8,2.6,3.1,17.4
2013,35.0,BOS,NBA,SF,6.0,6.0,255.0,5.5,15.0,0.368,1.6,5.8,0.268,4.0,9.2,0.431,3.7,4.1,0.897,0.6,4.2,4.8,4.5,0.7,0.4,4.5,3.0,16.2
2014,36.0,BRK,NBA,SF,12.0,12.0,368.0,5.9,12.6,0.465,1.9,5.2,0.358,4.0,7.4,0.539,2.4,3.1,0.781,0.4,4.9,5.3,2.3,1.4,0.4,2.0,4.3,16.0
2015,37.0,WAS,NBA,SF,10.0,10.0,298.0,5.8,12.0,0.485,4.0,7.6,0.524,1.8,4.3,0.417,2.1,2.4,0.85,0.0,5.1,5.1,1.1,0.7,0.8,1.2,4.0,17.6
2016,38.0,LAC,NBA,SF,5.0,1.0,54.0,1.3,8.0,0.167,0.7,3.3,0.2,0.7,4.7,0.143,0.7,2.7,0.25,0.0,4.0,4.0,0.7,1.3,0.0,1.3,4.0,4.0
2017,39.0,LAC,NBA,SF,7.0,0.0,101.0,2.9,6.4,0.444,1.4,3.6,0.4,1.4,2.9,0.5,0.4,0.4,1.0,0.7,4.3,5.0,2.5,0.7,0.0,1.4,3.9,7.5
