Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,26,2747,KCK,Kansas City Kings,Brook Steppe,23,62,6,9.8,1.4,2.8,0.48,0.0,0.1,0.14,1.3,2.7,0.49,0.48,1.2,1.6,0.76,0.4,0.8,1.2,1.1,0.4,0.0,0.9,1.5,4.0
1983,26,2121,KCK,Kansas City Kings,Ed Nealy,22,82,61,20.0,1.8,3.0,0.6,0.0,0.0,,1.8,3.0,0.6,0.6,0.9,1.4,0.61,2.1,3.8,5.9,0.8,0.8,0.1,0.6,3.0,4.4
1983,26,1484,KCK,Kansas City Kings,Eddie Johnson,23,82,82,35.8,8.3,16.7,0.49,0.2,0.9,0.28,8.0,15.8,0.51,0.5,3.0,3.9,0.78,2.3,3.8,6.1,2.6,0.9,0.2,2.2,3.2,19.8
1983,26,1972,KCK,Kansas City Kings,Joe Meriweather,29,78,74,21.9,3.3,5.8,0.57,0.0,0.0,,3.3,5.8,0.57,0.57,1.3,2.1,0.63,1.9,3.5,5.4,0.8,0.6,1.1,1.5,3.7,7.9
1983,26,732,KCK,Kansas City Kings,Kenny Dennard,24,22,0,10.2,0.5,1.5,0.32,0.0,0.0,,0.5,1.5,0.32,0.32,0.3,0.4,0.67,0.9,1.5,2.4,0.3,0.7,0.0,0.2,1.2,1.3
1983,26,1765,KCK,Kansas City Kings,Kevin Loder,23,66,13,12.4,2.1,4.5,0.46,0.1,0.1,0.56,2.0,4.4,0.46,0.47,0.8,1.2,0.66,0.6,1.3,1.9,1.1,0.4,0.1,1.0,1.5,5.1
1983,26,2871,KCK,Kansas City Kings,LaSalle Thompson,21,71,3,13.9,2.1,4.0,0.51,0.0,0.0,0.0,2.1,4.0,0.51,0.51,1.3,1.9,0.65,1.9,3.4,5.3,0.5,0.6,0.9,1.4,2.6,5.4
1983,26,784,KCK,Kansas City Kings,Larry Drew,24,75,74,35.9,8.0,16.2,0.49,0.0,0.2,0.12,8.0,16.0,0.5,0.49,4.1,5.0,0.82,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1
1983,26,770,KCK,Kansas City Kings,Leon Douglas,28,5,0,9.2,0.4,0.6,0.67,0.0,0.0,,0.4,0.6,0.67,0.67,0.0,0.4,0.0,0.6,0.8,1.4,0.0,0.0,0.6,0.2,2.6,0.8
1983,26,3228,KCK,Kansas City Kings,Mike Woodson,24,81,3,30.0,7.2,14.2,0.51,0.1,0.4,0.21,7.1,13.8,0.52,0.51,3.7,4.7,0.79,1.0,2.0,3.1,3.1,1.7,0.7,2.1,2.5,18.2
1983,26,3168,KCK,Kansas City Kings,Ray Williams,28,72,68,30.1,5.8,14.8,0.39,0.2,1.0,0.2,5.6,13.8,0.41,0.4,3.6,4.6,0.77,1.3,3.3,4.5,7.9,1.7,0.4,4.7,3.4,15.4
1983,26,1510,KCK,Kansas City Kings,Reggie Johnson,25,50,0,19.8,3.6,7.1,0.5,0.0,0.1,0.25,3.5,7.0,0.5,0.5,1.5,2.0,0.73,1.5,2.5,4.0,1.0,0.4,0.5,1.4,3.0,8.6
1983,26,1622,KCK,Kansas City Kings,Reggie King,25,58,5,17.2,1.8,3.9,0.46,0.0,0.0,,1.8,3.9,0.46,0.46,1.3,1.7,0.76,1.6,2.6,4.1,1.0,0.5,0.2,1.1,1.6,4.8
1983,26,1513,KCK,Kansas City Kings,Steve Johnson,25,79,21,19.5,4.7,7.5,0.62,0.0,0.0,,4.7,7.5,0.62,0.62,2.4,4.1,0.57,1.8,3.3,5.0,1.2,0.5,1.1,2.3,4.1,11.7
