SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1983,9,DET,Kelly Tripucka,23,58,58,38.8,9.7,19.9,0.49,0.2,0.6,0.38,9.5,19.3,0.49,0.5,6.8,8.0,0.84,2.2,2.4,4.6,4.1,1.2,0.3,3.2,2.7,26.5
1983,9,DET,Isiah Thomas,21,81,81,38.2,9.0,19.0,0.47,0.4,1.5,0.29,8.5,17.4,0.49,0.48,4.5,6.4,0.71,1.3,2.8,4.0,7.8,2.5,0.4,4.0,3.9,22.9
1983,9,DET,Bill Laimbeer,25,82,82,35.0,5.3,10.7,0.5,0.0,0.2,0.15,5.3,10.5,0.5,0.5,3.0,3.8,0.79,3.4,8.7,12.1,3.2,0.6,1.4,2.1,3.9,13.6
1983,9,DET,Terry Tyler,26,82,56,31.0,5.1,10.7,0.48,0.0,0.2,0.13,5.1,10.5,0.48,0.48,1.8,2.4,0.74,2.2,4.4,6.6,1.9,1.3,2.0,1.5,2.7,12.1
1983,9,DET,Vinnie Johnson,26,82,51,30.6,6.3,12.4,0.51,0.1,0.5,0.28,6.2,11.9,0.52,0.52,3.0,3.8,0.78,2.0,2.3,4.3,3.7,1.1,0.6,1.9,3.2,15.8
1983,9,DET,Kent Benson,28,21,15,28.5,4.0,8.7,0.47,0.0,0.0,0.0,4.0,8.6,0.47,0.47,1.8,2.4,0.76,2.5,4.9,7.4,2.3,0.7,0.8,1.7,2.9,9.9
1983,9,DET,John Long,26,70,30,21.2,4.5,9.9,0.45,0.0,0.1,0.29,4.4,9.8,0.45,0.45,1.6,2.1,0.76,0.8,1.8,2.6,1.5,0.6,0.2,2.1,1.9,10.5
1983,9,DET,Edgar Jones,26,49,25,21.1,3.0,6.0,0.49,0.0,0.1,0.33,2.9,5.9,0.5,0.5,2.4,3.5,0.68,1.6,3.9,5.5,1.4,0.6,1.6,2.1,3.3,8.3
1983,9,DET,Scott May,28,9,1,17.2,2.3,5.6,0.42,0.0,0.0,,2.3,5.6,0.42,0.42,1.9,2.3,0.81,1.1,1.8,2.9,1.3,0.6,0.2,1.4,2.7,6.6
1983,9,DET,Tom Owens,33,49,4,14.8,1.7,3.9,0.42,0.0,0.0,,1.7,3.9,0.42,0.42,0.9,1.3,0.68,1.3,2.4,3.8,0.9,0.2,0.3,1.0,2.3,4.2
1983,9,DET,James Wilkes,24,9,0,14.3,1.2,3.8,0.32,0.0,0.1,0.0,1.2,3.7,0.33,0.32,1.3,1.7,0.8,1.0,1.1,2.1,1.1,0.3,0.1,0.6,2.4,3.8
1983,9,DET,Cliff Levingston,22,62,5,14.2,2.1,4.4,0.48,0.0,0.0,0.0,2.1,4.3,0.49,0.48,1.4,2.4,0.57,1.7,2.1,3.7,0.8,0.4,0.6,1.2,2.0,5.6
1983,9,DET,Ray Tolbert,24,28,0,14.1,2.0,4.4,0.46,0.0,0.0,0.0,2.0,4.4,0.46,0.46,1.0,2.1,0.48,0.9,2.3,3.3,0.7,0.4,0.8,1.1,2.0,5.1
1983,9,DET,Walker Russell,22,68,1,11.1,1.0,2.7,0.36,0.0,0.3,0.11,1.0,2.4,0.39,0.37,0.7,0.9,0.81,0.3,0.8,1.1,1.9,0.2,0.0,1.4,1.0,2.7
1983,9,DET,Jim Johnstone,22,16,0,8.6,0.6,1.3,0.45,0.0,0.0,,0.6,1.3,0.45,0.45,0.4,0.9,0.4,0.7,1.2,1.9,0.6,0.1,0.4,0.7,1.5,1.5
1983,9,DET,Ricky Pierce,23,39,1,6.8,0.8,2.3,0.38,0.0,0.2,0.14,0.8,2.1,0.4,0.38,0.5,0.8,0.56,0.4,0.5,0.9,0.4,0.2,0.1,0.5,1.1,2.2
1983,9,DET,Jim Smith,24,4,0,4.5,0.8,1.0,0.75,0.0,0.0,,0.8,1.0,0.75,0.75,0.5,1.0,0.5,0.0,1.3,1.3,0.0,0.0,0.0,0.0,1.0,2.0
1983,9,DET,Jim Zoet,29,7,0,4.3,0.1,0.7,0.2,0.0,0.0,,0.1,0.7,0.2,0.2,0.0,0.0,,0.4,0.7,1.1,0.1,0.1,0.4,0.6,1.3,0.3
