Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1983,12,IND,Indiana Pacers,Clark Kellogg,21,81,81,34.1,8.4,17.5,0.48,0.0,0.2,0.22,8.3,17.3,0.48,0.48,3.2,4.3,0.74,4.2,6.4,10.6,2.8,1.7,0.5,2.7,3.7,20.1
1983,12,IND,Indiana Pacers,Herb Williams,24,78,74,32.2,7.4,14.9,0.5,0.0,0.1,0.0,7.4,14.8,0.5,0.5,2.0,2.8,0.7,1.9,5.5,7.5,3.4,0.7,2.2,2.9,2.9,16.9
1983,12,IND,Indiana Pacers,Jerry Sichting,26,78,58,31.2,4.1,8.5,0.48,0.0,0.2,0.17,4.0,8.2,0.49,0.48,1.2,1.4,0.86,0.4,1.6,2.0,5.6,1.3,0.0,1.8,2.4,9.3
1983,12,IND,Indiana Pacers,Billy Knight,30,80,54,28.3,6.4,12.3,0.52,0.0,0.2,0.16,6.4,12.1,0.53,0.52,4.3,5.1,0.84,1.9,2.2,4.1,2.4,0.8,0.1,2.4,1.8,17.1
1983,12,IND,Indiana Pacers,George Johnson,26,82,64,28.0,5.0,10.5,0.48,0.1,0.5,0.18,4.9,10.0,0.49,0.48,1.5,2.1,0.73,2.1,4.5,6.6,2.7,0.9,0.6,3.0,3.4,11.6
1983,12,IND,Indiana Pacers,Clemon Johnson,26,51,7,23.8,4.1,7.8,0.52,0.0,0.0,0.0,4.1,7.8,0.52,0.52,1.5,2.4,0.63,2.3,4.0,6.3,2.3,1.0,1.2,1.7,2.7,9.7
1983,12,IND,Indiana Pacers,Butch Carter,24,81,28,21.2,4.4,8.7,0.5,0.2,0.6,0.33,4.2,8.1,0.52,0.51,1.5,1.9,0.8,0.8,1.1,1.9,2.4,1.0,0.2,1.5,2.6,10.5
1983,12,IND,Indiana Pacers,Marty Byrnes,26,80,12,18.0,2.0,4.7,0.42,0.1,0.3,0.23,1.9,4.4,0.43,0.43,0.9,1.2,0.75,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9
1983,12,IND,Indiana Pacers,John Duren,24,82,24,17.5,2.0,4.4,0.45,0.0,0.2,0.0,2.0,4.2,0.47,0.45,0.5,0.7,0.8,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5
1983,12,IND,Indiana Pacers,Russ Schoene,22,31,5,16.8,3.3,7.4,0.44,0.0,0.1,0.33,3.2,7.3,0.44,0.44,1.3,1.8,0.73,1.4,1.8,3.3,0.9,0.4,0.5,1.1,2.4,7.8
1983,12,IND,Indiana Pacers,Brad Branson,24,62,2,11.0,2.1,5.0,0.42,0.0,0.0,0.0,2.1,5.0,0.43,0.42,1.2,1.7,0.7,1.2,1.6,2.8,0.7,0.4,0.4,0.7,1.3,5.5
1983,12,IND,Indiana Pacers,Jose Slaughter,22,63,1,8.2,1.4,3.8,0.37,0.1,0.7,0.22,1.3,3.1,0.41,0.39,0.6,0.9,0.64,0.5,0.5,1.1,0.8,0.6,0.1,0.7,1.5,3.6
1983,12,IND,Indiana Pacers,Guy Morgan,22,8,0,5.8,0.9,3.0,0.29,0.0,0.0,,0.9,3.0,0.29,0.29,0.1,0.5,0.25,0.8,1.4,2.1,0.9,0.3,0.0,0.3,0.9,1.9
