Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
15,866,22.0,9.0,510.0,59.0,137.0,0.43,19.0,67.0,0.28,40.0,70.0,0.57,0.5,31.0,42.0,0.74,30.0,66.0,96.0,25.0,14.0,7.0,23.0,70.0,168.0,0
