PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Tom Chambers,22.0,81.0,2682.0,0.525,0.526,0.0,0.525,0.62,0.5529999999999999,0.434,0.002,107.0,106.0,,106.0,83.0,103.0,134.0,7.0,63.6,37.6
Michael Brooks,23.0,82.0,2750.0,0.504,0.507,0.0,0.504,0.757,0.539,0.251,0.006999999999999999,103.0,102.0,,102.0,101.0,100.0,77.0,25.0,19.7,1.3
Jerome Whitehead,25.0,72.0,2214.0,0.5589999999999999,0.5589999999999999,,0.5589999999999999,0.763,0.599,0.332,0.0,114.0,112.0,,113.0,102.0,111.0,103.0,,94.0,99.9
Joe Bryant,27.0,75.0,1988.0,0.486,0.496,0.267,0.49200000000000005,0.785,0.546,0.35200000000000004,0.043,99.0,100.0,102.0,100.0,105.0,101.0,109.0,165.0,-3.3,11.9
Phil Smith,29.0,48.0,1446.0,0.44,0.45,0.20800000000000002,0.444,0.732,0.488,0.292,0.042,90.0,91.0,79.0,90.0,98.0,91.0,90.0,161.0,-57.7,-64.9
Freeman Williams,25.0,37.0,808.0,0.456,0.478,0.324,0.48,0.843,0.531,0.273,0.14400000000000002,93.0,96.0,124.0,97.0,113.0,99.0,84.0,557.0,-15.4,-8.9
Michael Wiley,24.0,61.0,1013.0,0.5660000000000001,0.573,0.0,0.565,0.695,0.599,0.39299999999999996,0.013999999999999999,115.0,115.0,,114.0,93.0,111.0,121.0,54.0,50.9,50.5
John Douglas,25.0,64.0,1031.0,0.465,0.494,0.305,0.488,0.657,0.515,0.262,0.152,95.0,99.0,116.0,99.0,88.0,96.0,81.0,586.0,-4.7,-20.3
Brian Taylor,30.0,41.0,1274.0,0.503,0.536,0.365,0.5379999999999999,0.818,0.589,0.335,0.192,102.0,108.0,139.0,109.0,110.0,109.0,104.0,742.0,28.6,37.6
Jim Brogan,23.0,63.0,1027.0,0.45299999999999996,0.47,0.281,0.466,0.726,0.499,0.231,0.08800000000000001,92.0,95.0,107.0,94.0,97.0,93.0,71.0,340.0,-21.0,-31.8
Al Wood,23.0,29.0,692.0,0.518,0.5429999999999999,0.16699999999999998,0.524,0.802,0.573,0.33,0.065,105.0,109.0,64.0,106.0,108.0,106.0,102.0,252.0,16.0,21.6
Charlie Criss,33.0,28.0,840.0,0.479,0.48700000000000004,0.381,0.493,0.884,0.552,0.299,0.073,98.0,98.0,145.0,100.0,119.0,103.0,92.0,282.0,-0.8,9.1
Swen Nater,32.0,21.0,575.0,0.5770000000000001,0.575,1.0,0.58,0.747,0.625,0.451,0.006,118.0,116.0,382.0,117.0,100.0,116.0,139.0,22.0,29.9,36.1
Jim Smith,23.0,72.0,858.0,0.509,0.509,,0.509,0.45899999999999996,0.511,0.503,0.0,104.0,102.0,,103.0,62.0,95.0,155.0,,4.9,-11.3
Armond Hill,28.0,19.0,480.0,0.382,0.391,0.0,0.382,0.688,0.43700000000000006,0.36,0.022000000000000002,78.0,79.0,,77.0,92.0,81.0,111.0,87.0,-20.0,-21.0
Ron Davis,27.0,7.0,67.0,0.4,0.4,,0.4,0.5,0.41600000000000004,0.24,0.0,81.0,80.0,,81.0,67.0,77.0,74.0,,-4.7,-6.8
Rock Lee,26.0,2.0,10.0,0.5,0.5,,0.5,0.0,0.266,2.0,0.0,102.0,101.0,,101.0,,49.0,618.0,,0.0,-2.0
Team,,,,0.513,0.521,0.297,0.519,0.7020000000000001,0.555,0.34,0.037000000000000005,104.0,105.0,113.0,105.0,94.0,103.0,105.0,143.0,257.8,202.7
League Average,,,,0.491,0.49700000000000005,0.262,0.495,0.746,0.5379999999999999,0.324,0.026000000000000002,,,,,,,,,,
