PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Julius Erving,31.0,81.0,2789.0,0.546,0.5479999999999999,0.273,0.547,0.762,0.593,0.37799999999999995,0.008,111.0,110.0,104.0,111.0,102.0,110.0,117.0,30.0,150.7,180.6
Andrew Toney,24.0,77.0,1909.0,0.522,0.528,0.424,0.535,0.742,0.5720000000000001,0.313,0.06,106.0,106.0,162.0,108.0,99.0,106.0,97.0,233.0,78.7,74.6
Bobby Jones,30.0,76.0,2181.0,0.565,0.5670000000000001,0.0,0.564,0.79,0.62,0.452,0.004,115.0,114.0,,114.0,106.0,115.0,140.0,16.0,103.1,143.4
Lionel Hollins,28.0,81.0,2257.0,0.47700000000000004,0.484,0.125,0.478,0.7020000000000001,0.508,0.23600000000000002,0.02,97.0,97.0,48.0,97.0,94.0,94.0,73.0,78.0,-26.3,-53.5
Maurice Cheeks,25.0,79.0,2498.0,0.521,0.529,0.273,0.525,0.777,0.57,0.325,0.033,106.0,106.0,104.0,106.0,104.0,106.0,101.0,126.0,41.4,48.7
Caldwell Jones,31.0,81.0,2446.0,0.49700000000000005,0.5,0.0,0.49700000000000005,0.8170000000000001,0.5710000000000001,0.47100000000000003,0.006,101.0,101.0,,100.0,110.0,106.0,145.0,25.0,2.1,36.4
Steve Mix,34.0,75.0,1235.0,0.506,0.509,0.25,0.508,0.7909999999999999,0.57,0.431,0.01,103.0,102.0,95.0,103.0,106.0,106.0,133.0,39.0,10.4,29.8
Darryl Dawkins,25.0,48.0,1124.0,0.564,0.5670000000000001,0.0,0.564,0.695,0.601,0.447,0.005,115.0,114.0,,114.0,93.0,112.0,138.0,21.0,51.0,55.0
Mike Bantom,30.0,43.0,979.0,0.51,0.512,0.33299999999999996,0.511,0.588,0.5329999999999999,0.37200000000000005,0.01,104.0,103.0,127.0,103.0,79.0,99.0,115.0,38.0,10.4,-3.6
Clint Richardson,25.0,77.0,1040.0,0.452,0.44799999999999995,1.0,0.455,0.784,0.503,0.284,0.006,92.0,90.0,382.0,92.0,105.0,93.0,88.0,25.0,-24.6,-24.6
Earl Cureton,24.0,66.0,956.0,0.48700000000000004,0.49,0.0,0.48700000000000004,0.5429999999999999,0.502,0.307,0.006,99.0,99.0,,98.0,73.0,93.0,95.0,25.0,-4.6,-25.1
Franklin Edwards,22.0,42.0,291.0,0.433,0.461,0.0,0.433,0.741,0.46299999999999997,0.18,0.06,88.0,93.0,,88.0,99.0,86.0,56.0,232.0,-18.4,-24.4
Ollie Johnson,32.0,26.0,150.0,0.5,0.51,0.33299999999999996,0.509,0.857,0.534,0.13,0.055999999999999994,102.0,103.0,127.0,103.0,115.0,99.0,40.0,215.0,1.6,-0.5
Team,,,,0.519,0.524,0.294,0.522,0.755,0.5670000000000001,0.353,0.02,106.0,105.0,112.0,106.0,101.0,105.0,109.0,79.0,365.1,440.3
League Average,,,,0.491,0.49700000000000005,0.262,0.495,0.746,0.5379999999999999,0.324,0.026000000000000002,,,,,,,,,,
