PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Mike Woodson,23.0,76.0,2186.0,0.507,0.513,0.292,0.511,0.779,0.5489999999999999,0.254,0.024,103.0,103.0,111.0,103.0,105.0,102.0,78.0,93.0,33.0,22.5
Ernie Grunfeld,26.0,81.0,1892.0,0.511,0.517,0.14300000000000002,0.512,0.821,0.5579999999999999,0.27899999999999997,0.017,104.0,104.0,55.0,104.0,110.0,104.0,86.0,66.0,29.0,36.2
Steve Johnson,24.0,78.0,1741.0,0.613,0.613,,0.613,0.642,0.635,0.512,0.0,125.0,123.0,,124.0,86.0,118.0,158.0,,153.1,152.0
Reggie King,24.0,80.0,2609.0,0.509,0.509,,0.509,0.705,0.551,0.379,0.0,104.0,102.0,,103.0,95.0,102.0,117.0,,22.2,22.0
Larry Drew,23.0,81.0,1973.0,0.473,0.479,0.29600000000000004,0.478,0.794,0.52,0.25,0.036000000000000004,96.0,96.0,113.0,97.0,106.0,97.0,77.0,138.0,-24.7,-30.9
Cliff Robinson,21.0,38.0,1229.0,0.455,0.457,0.0,0.455,0.6940000000000001,0.488,0.254,0.004,93.0,92.0,,92.0,93.0,91.0,79.0,16.0,-56.2,-78.8
Phil Ford,25.0,72.0,1952.0,0.439,0.451,0.21899999999999997,0.445,0.8190000000000001,0.494,0.256,0.049,89.0,91.0,83.0,90.0,110.0,92.0,79.0,190.0,-64.9,-64.7
Eddie Johnson,22.0,74.0,1517.0,0.45899999999999996,0.465,0.091,0.46,0.664,0.48700000000000004,0.23199999999999998,0.017,93.0,94.0,35.0,93.0,89.0,90.0,72.0,66.0,-44.9,-73.1
Kevin Loder,22.0,71.0,1139.0,0.46399999999999997,0.47600000000000003,0.0,0.46399999999999997,0.72,0.498,0.239,0.025,95.0,96.0,,94.0,97.0,92.0,74.0,95.0,-27.1,-40.2
Reggie Johnson,24.0,31.0,783.0,0.556,0.5579999999999999,0.0,0.556,0.708,0.581,0.24600000000000002,0.003,113.0,112.0,,112.0,95.0,108.0,76.0,13.0,36.2,27.3
Leon Douglas,27.0,63.0,1093.0,0.5,0.5,,0.5,0.4,0.491,0.5710000000000001,0.0,102.0,101.0,,101.0,54.0,91.0,176.0,,1.5,-16.7
Kenny Dennard,23.0,30.0,607.0,0.512,0.512,,0.512,0.65,0.541,0.331,0.0,104.0,103.0,,104.0,87.0,100.0,102.0,,4.3,0.7
John Lambert,29.0,42.0,493.0,0.43200000000000005,0.444,0.16699999999999998,0.435,0.75,0.469,0.201,0.043,88.0,89.0,64.0,88.0,101.0,87.0,62.0,167.0,-16.5,-21.0
Joe Meriweather,28.0,18.0,380.0,0.516,0.516,,0.516,0.775,0.5760000000000001,0.44,0.0,105.0,104.0,,104.0,104.0,107.0,136.0,,4.0,8.0
Hawkeye Whitney,24.0,23.0,266.0,0.35200000000000004,0.35700000000000004,0.0,0.35200000000000004,0.5710000000000001,0.364,0.099,0.013999999999999999,72.0,72.0,,71.0,77.0,68.0,30.0,54.0,-20.2,-25.8
Sam Lacey,33.0,2.0,20.0,0.6,0.6,,0.6,0.0,0.51,0.4,0.0,122.0,121.0,,121.0,,95.0,124.0,,1.1,-0.3
Team,,,,0.496,0.502,0.188,0.498,0.713,0.536,0.316,0.019,101.0,101.0,72.0,101.0,96.0,99.0,97.0,72.0,32.3,-32.5
League Average,,,,0.491,0.49700000000000005,0.262,0.495,0.746,0.5379999999999999,0.324,0.026000000000000002,,,,,,,,,,
