Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,11,1269,HOU,Houston Rockets,Carl Herrera,"December 14, 1966",25.0,NBA,PF,43.0,7.0,566.0,7.4,14.4,0.52,0.0,0.1,0.0,7.4,14.3,0.52,2.2,3.9,0.57,2.9,5.9,8.8,2.4,1.4,2.2,3.3,5.3,17.0,,99.0,108.0
1993,11,1269,HOU,Houston Rockets,Carl Herrera,"December 14, 1966",26.0,NBA,PF,81.0,12.0,1800.0,6.8,12.5,0.54,0.0,0.1,0.0,6.8,12.5,0.54,3.5,5.0,0.71,4.2,8.6,12.8,1.7,1.3,1.0,2.6,5.4,17.1,,112.0,105.0
1994,11,1269,HOU,Houston Rockets,Carl Herrera,"December 14, 1966",27.0,NBA,PF,75.0,0.0,1292.0,5.6,12.1,0.46,0.0,0.0,,5.6,12.1,0.46,2.7,3.8,0.71,4.0,7.2,11.1,1.4,1.3,1.0,2.7,6.2,13.8,,98.0,102.0
1995,11,1269,HOU,Houston Rockets,Carl Herrera,"December 14, 1966",28.0,NBA,PF,61.0,26.0,1331.0,6.5,12.5,0.52,0.0,0.1,0.0,6.5,12.4,0.53,2.8,4.5,0.62,3.8,6.9,10.6,1.7,1.5,1.5,2.7,5.2,15.9,,105.0,108.0
1996,27,1269,SAS,San Antonio Spurs,Carl Herrera,"December 14, 1966",29.0,NBA,PF,44.0,6.0,393.0,5.2,12.7,0.41,0.0,0.1,0.0,5.2,12.6,0.42,0.7,2.2,0.29,3.9,6.7,10.6,2.1,1.2,1.0,3.8,8.0,11.1,,80.0,105.0
1997,27,1269,SAS,San Antonio Spurs,Carl Herrera,"December 14, 1966",30.0,NBA,PF,75.0,58.0,1837.0,7.7,17.7,0.43,0.1,0.2,0.33,7.6,17.6,0.43,2.4,3.5,0.69,3.5,6.6,10.2,1.5,1.9,1.6,2.8,6.5,17.9,,94.0,111.0
1998,27,1269,SAS,San Antonio Spurs,Carl Herrera,"December 14, 1966",31.0,NBA,PF,58.0,1.0,516.0,8.0,18.4,0.43,0.0,0.1,0.0,8.0,18.3,0.44,1.9,4.6,0.41,2.5,7.0,9.6,2.3,2.0,1.3,4.0,7.5,17.9,,83.0,99.0
1999,31,1269,TOT,Total After Trade,Carl Herrera,"December 14, 1966",32.0,NBA,PF,28.0,0.0,307.0,5.2,13.2,0.4,0.0,0.2,0.0,5.2,13.0,0.4,0.9,1.9,0.46,4.3,6.4,10.7,0.7,2.1,1.2,2.8,7.1,11.3,,82.0,109.0
1999,15,1269,VAN,Vancouver Grizzlies,Carl Herrera,"December 14, 1966",32.0,NBA,PF,4.0,0.0,42.0,3.9,16.7,0.23,0.0,0.0,,3.9,16.7,0.23,0.0,2.6,0.0,6.4,3.9,10.3,3.9,0.0,0.0,5.1,3.9,7.7,,57.0,114.0
1999,8,1269,DEN,Denver Nuggets,Carl Herrera,"December 14, 1966",32.0,NBA,PF,24.0,0.0,265.0,5.4,12.6,0.43,0.0,0.2,0.0,5.4,12.4,0.44,1.0,1.8,0.56,4.0,6.8,10.8,0.2,2.4,1.4,2.4,7.6,11.8,,89.0,108.0
