Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,23,325,PHI,Philadelphia 76Ers,31,Michael Bradley,PF,6-10,245,1979-04-18,US,3,"Kentucky, Villanova"
2005,23,384,PHI,Philadelphia 76Ers,5,Kedrick Brown,SF,6-7,222,1981-03-18,US,3,Okaloosa-Walton Community College
2005,23,660,PHI,Philadelphia 76Ers,1,Samuel Dalembert,C,6-11,255,1981-05-10,HT,2,Seton Hall
2005,23,692,PHI,Philadelphia 76Ers,23,Josh Davis,PF,6-8,235,1980-08-10,US,1,Wyoming
2005,23,1118,PHI,Philadelphia 76Ers,33,Willie Green,SG,6-4,200,1981-07-28,US,1,Detroit Mercy
2005,23,1379,PHI,Philadelphia 76Ers,"4, 9",Andre Iguodala,SG,6-6,215,1984-01-28,US,R,Arizona
2005,23,1393,PHI,Philadelphia 76Ers,3,Allen Iverson,PG,6-0,165,1975-06-07,US,8,Georgetown
2005,23,1410,PHI,Philadelphia 76Ers,25,Marc Jackson,C,6-10,270,1975-01-16,US,4,"VCU, Temple"
2005,23,1654,PHI,Philadelphia 76Ers,26,Kyle Korver,SF,6-7,212,1981-03-17,US,1,Creighton
2005,23,1947,PHI,Philadelphia 76Ers,8,Aaron McKie,SG,6-5,209,1972-10-02,US,10,Temple
2005,23,2211,PHI,Philadelphia 76Ers,12,Kevin Ollie,PG,6-4,195,1972-12-27,US,7,UConn
2005,23,2506,PHI,Philadelphia 76Ers,54,Rodney Rogers,PF,6-7,235,1971-06-20,US,11,Wake Forest
2005,23,2548,PHI,Philadelphia 76Ers,7,John Salmons,SG,6-7,210,1979-12-12,US,2,Miami (FL)
2005,23,2662,PHI,Philadelphia 76Ers,54,Brian Skinner,PF,6-9,255,1976-05-19,US,6,Baylor
2005,23,2859,PHI,Philadelphia 76Ers,9,Kenny Thomas,PF,6-7,261,1977-07-25,US,5,New Mexico
2005,23,3062,PHI,Philadelphia 76Ers,4,Chris Webber,PF,6-9,245,1973-03-01,US,11,Michigan
2005,23,3195,PHI,Philadelphia 76Ers,14,Corliss Williamson,PF,6-7,245,1973-12-04,US,9,Arkansas
