Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,17,297,MIL,Milwaukee Bucks,52,Calvin Booth,C,6-11,230,1976-05-07,US,5,Penn State
2005,17,923,MIL,Milwaukee Bucks,21,Marcus Fizer,PF,6-9,262,1978-08-10,US,4,Iowa State
2005,17,977,MIL,Milwaukee Bucks,50,Dan Gadzuric,C,6-11,240,1978-02-02,NL,2,UCLA
2005,17,981,MIL,Milwaukee Bucks,34,Reece Gaines,PG,6-6,205,1981-01-07,US,1,Louisville
2005,17,1038,MIL,Milwaukee Bucks,12,Kendall Gill,SG,6-5,195,1968-05-25,US,14,Illinois
2005,17,1054,MIL,Milwaukee Bucks,5,Anthony Goldwire,PG,6-1,182,1971-09-06,US,6,Houston
2005,17,1167,MIL,Milwaukee Bucks,31,Zendon Hamilton,C,6-11,250,1975-04-27,US,4,St. John's
2005,17,1336,MIL,Milwaukee Bucks,5,Eddie House,SG,6-1,180,1978-05-14,US,4,Arizona State
2005,17,1433,MIL,Milwaukee Bucks,13,Mike James,PG,6-2,188,1975-06-23,US,3,Duquesne
2005,17,1664,MIL,Milwaukee Bucks,7,Toni Kukoc,SF,6-10,192,1968-09-18,HR,11,
2005,17,1870,MIL,Milwaukee Bucks,24,Desmond Mason,SF,6-7,224,1977-10-11,US,4,Oklahoma State
2005,17,2237,MIL,Milwaukee Bucks,27,Zaza Pachulia,C,6-11,270,1984-02-10,GE,1,
2005,17,2416,MIL,Milwaukee Bucks,22,Michael Redd,SG,6-6,220,1979-08-24,US,4,Ohio State
2005,17,2564,MIL,Milwaukee Bucks,15,Daniel Santiago,C,7-1,256,1976-06-24,US,3,"New Mexico, Saint Vincent College"
2005,17,2692,MIL,Milwaukee Bucks,8,Joe Smith,PF,6-10,225,1975-07-26,US,9,Maryland
2005,17,2779,MIL,Milwaukee Bucks,20,Erick Strickland,SG,6-3,210,1973-11-25,US,8,Nebraska
2005,17,2958,MIL,Milwaukee Bucks,44,Keith Van Horn,SF,6-10,220,1975-10-23,US,7,Utah
2005,17,3173,MIL,Milwaukee Bucks,25,Mo Williams,PG,6-1,198,1982-12-19,US,1,Alabama
