Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,1904,IND,Indiana Pacers,George McCloud,"May 27, 1967",22.0,NBA,SF,1.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
1992,12,1904,IND,Indiana Pacers,George McCloud,"May 27, 1967",24.0,NBA,SF,2.0,2.0,53.0,6.0,12.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,0.62,8.0,11.0,0.73,0.0,2.0,2.0,6.0,2.0,1.0,3.0,5.0,23.0
1993,12,1904,IND,Indiana Pacers,George McCloud,"May 27, 1967",25.0,NBA,SF,4.0,0.0,79.0,8.0,23.0,0.35,2.0,12.0,0.17,6.0,11.0,0.55,0.39,1.0,4.0,0.25,3.0,8.0,11.0,14.0,4.0,1.0,5.0,14.0,19.0
1998,24,1904,PHO,Phoenix Suns,George McCloud,"May 27, 1967",30.0,NBA,SF,4.0,3.0,126.0,21.0,41.0,0.51,12.0,21.0,0.57,9.0,20.0,0.45,0.66,3.0,4.0,0.75,2.0,17.0,19.0,8.0,1.0,1.0,6.0,15.0,57.0
1999,24,1904,PHO,Phoenix Suns,George McCloud,"May 27, 1967",31.0,NBA,SF,3.0,0.0,80.0,13.0,30.0,0.43,9.0,20.0,0.45,4.0,10.0,0.4,0.58,7.0,10.0,0.7,2.0,11.0,13.0,2.0,5.0,0.0,3.0,13.0,42.0
