Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2010,19.0,PHI,NBA,PG,73.0,1767.0,12.3,0.526,0.306,0.165,3.7,9.1,6.4,24.4,2.3,0.8,21.9,18.4,,0.2,1.0,1.2,0.032,,-1.1,-0.6,-1.7,0.1
2011,20.0,PHI,NBA,PG,82.0,2901.0,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,,2.2,3.5,5.7,0.094,,0.4,0.4,0.8,2.0
2012,21.0,PHI,NBA,PG,65.0,2196.0,14.7,0.496,0.205,0.144,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,,0.9,3.3,4.2,0.092,,-0.5,0.9,0.4,1.3
2013,22.0,PHI,NBA,PG,78.0,2926.0,16.7,0.496,0.192,0.188,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,,0.6,2.7,3.3,0.055,,1.2,-0.7,0.5,1.9
2014,23.0,NOP,NBA,PG,34.0,1143.0,17.1,0.505,0.17,0.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,,0.8,0.7,1.5,0.064,,1.2,-0.9,0.4,0.7
2015,24.0,NOP,NBA,PG,40.0,1303.0,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,,2.3,1.1,3.4,0.124,,2.5,0.3,2.8,1.6
2016,25.0,NOP,NBA,PG,65.0,1831.0,19.7,0.529,0.277,0.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,,2.2,1.2,3.4,0.089,,2.7,-0.6,2.1,1.9
2017,26.0,NOP,NBA,PG,67.0,2190.0,17.1,0.532,0.315,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,,1.3,2.6,3.8,0.084,,1.0,0.2,1.3,1.8
2018,27.0,NOP,NBA,SG,81.0,2927.0,17.8,0.57,0.286,0.191,2.4,10.8,6.8,24.9,2.0,1.7,13.6,23.1,,4.2,2.9,7.1,0.116,,1.3,0.3,1.6,2.7
2019,28.0,NOP,NBA,SG,67.0,2402.0,19.4,0.555,0.313,0.234,3.3,11.0,7.2,31.8,2.1,1.8,14.1,25.4,,3.5,1.9,5.4,0.108,,3.1,-0.1,3.0,3.1
2020,29.0,NOP,NBA,SG,61.0,2117.0,17.0,0.537,0.344,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,,2.0,1.9,3.9,0.088,,1.6,0.2,1.8,2.0
2021,30.0,MIL,NBA,PG,12.0,378.0,19.6,0.591,0.378,0.175,3.5,10.8,7.3,21.3,3.2,1.9,9.9,19.0,,1.0,0.6,1.6,0.205,,2.0,1.4,3.5,0.5
