Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,25.0,2238,POR,Portland Trail Blazers,Robert Pack,1969-02-03,22.0,NBA,PG,72,0,12.4,1.6,3.8,0.423,0.0,0.1,0.0,1.6,3.6,0.439,0.423,1.4,1.8,0.803,0.4,0.9,1.3,1.9,0.6,0.1,1.3,1.4,4.6
1993,8.0,2238,DEN,Denver Nuggets,Robert Pack,1969-02-03,23.0,NBA,PG,77,1,20.5,3.7,7.9,0.47,0.0,0.1,0.125,3.7,7.8,0.475,0.471,3.1,4.0,0.768,0.7,1.4,2.1,4.4,1.1,0.1,2.4,2.4,10.5
1994,8.0,2238,DEN,Denver Nuggets,Robert Pack,1969-02-03,24.0,NBA,PG,66,4,20.9,3.4,7.6,0.443,0.1,0.4,0.207,3.3,7.2,0.458,0.449,2.7,3.6,0.758,0.4,1.5,1.9,5.4,1.2,0.1,3.1,2.2,9.6
1995,8.0,2238,DEN,Denver Nuggets,Robert Pack,1969-02-03,25.0,NBA,PG,42,32,27.2,4.0,9.4,0.43,0.7,1.7,0.417,3.3,7.7,0.433,0.468,3.3,4.2,0.783,0.5,2.2,2.7,6.9,1.5,0.1,3.2,2.4,12.1
1996,30.0,2238,WSB,Washington Bullets,Robert Pack,1969-02-03,26.0,NBA,PG,31,31,35.0,6.1,14.3,0.428,0.8,3.2,0.265,5.3,11.2,0.474,0.457,5.0,5.9,0.846,0.9,3.3,4.3,7.8,2.0,0.0,3.7,2.2,18.1
1997,31.0,2238,TOT,Total After Trade,Robert Pack,1969-02-03,27.0,NBA,PG,54,42,33.0,5.0,12.8,0.392,0.6,2.1,0.277,4.5,10.8,0.415,0.415,3.6,4.5,0.807,0.5,2.2,2.7,8.4,1.7,0.1,4.0,2.6,14.3
1997,3.0,2238,NJN,New Jersey Nets,Robert Pack,1969-02-03,27.0,NBA,PG,34,31,34.9,5.7,13.9,0.407,0.6,2.2,0.297,5.0,11.8,0.428,0.43,3.9,5.0,0.788,0.4,2.1,2.5,9.6,1.7,0.1,4.4,2.4,15.9
1997,7.0,2238,DAL,Dallas Mavericks,Robert Pack,1969-02-03,27.0,NBA,PG,20,11,29.9,4.0,11.0,0.361,0.5,1.9,0.237,3.5,9.1,0.387,0.381,3.1,3.7,0.849,0.7,2.4,3.0,6.4,1.8,0.2,3.4,2.8,11.5
1998,7.0,2238,DAL,Dallas Mavericks,Robert Pack,1969-02-03,28.0,NBA,PG,12,10,24.3,2.8,8.2,0.337,0.3,0.5,0.5,2.5,7.7,0.326,0.352,2.1,3.0,0.694,0.7,2.2,2.8,3.5,1.7,0.1,3.2,1.4,7.8
1999,7.0,2238,DAL,Dallas Mavericks,Robert Pack,1969-02-03,29.0,NBA,PG,25,0,18.7,3.0,7.0,0.431,0.0,0.2,0.0,3.0,6.8,0.441,0.431,2.9,3.5,0.818,0.4,1.1,1.4,3.2,0.8,0.0,2.0,1.6,8.9
2000,7.0,2238,DAL,Dallas Mavericks,Robert Pack,1969-02-03,30.0,NBA,PG,29,22,22.9,3.3,7.9,0.417,0.1,0.4,0.364,3.2,7.6,0.42,0.426,2.2,2.7,0.808,0.2,1.2,1.4,5.8,1.1,0.1,2.6,1.5,8.9
2001,8.0,2238,DEN,Denver Nuggets,Robert Pack,1969-02-03,31.0,NBA,PG,74,11,17.0,2.4,5.8,0.425,0.2,0.4,0.387,2.3,5.3,0.428,0.439,1.4,1.9,0.766,0.4,1.4,1.9,4.0,0.9,0.0,1.8,1.5,6.5
2002,18.0,2238,MIN,Minnesota Timberwolves,Robert Pack,1969-02-03,32.0,NBA,PG,16,0,15.8,1.6,4.3,0.368,0.1,0.3,0.25,1.5,4.0,0.375,0.375,0.7,0.9,0.733,0.4,1.0,1.4,3.1,0.8,0.0,1.3,2.0,3.9
2003,19.0,2238,NOH,New Orleans Hornets,Robert Pack,1969-02-03,33.0,NBA,PG,28,4,15.7,1.9,4.6,0.403,0.0,0.2,0.0,1.9,4.4,0.419,0.403,1.5,2.0,0.745,0.4,1.4,1.8,2.9,0.9,0.0,1.4,1.3,5.2
2004,3.0,2238,NJN,New Jersey Nets,Robert Pack,1969-02-03,34.0,NBA,PG,26,0,8.5,0.8,2.0,0.423,0.0,0.0,,0.8,2.0,0.423,0.423,0.2,0.2,0.833,0.2,0.5,0.7,1.0,0.5,0.0,0.6,0.8,1.9
