Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,24,PHO,Phoenix Suns,Kevin Johnson,24.0,77,76.0,2772,591,1145,0.52,9,44,0.2,582,1101,0.53,0.52,519,616,0.84,54,217,271,781,163,11,269,174,1710
1991,24,PHO,Phoenix Suns,Jeff Hornacek,27.0,80,77.0,2733,544,1051,0.52,61,146,0.42,483,905,0.53,0.55,201,224,0.9,74,247,321,409,111,16,130,185,1350
1991,24,PHO,Phoenix Suns,Tom Chambers,31.0,76,75.0,2475,556,1271,0.44,20,73,0.27,536,1198,0.45,0.44,379,459,0.83,104,386,490,194,65,52,177,235,1511
1991,24,PHO,Phoenix Suns,Dan Majerle,25.0,77,7.0,2281,397,821,0.48,30,86,0.35,367,735,0.5,0.5,227,298,0.76,168,250,418,216,106,40,114,162,1051
1991,24,PHO,Phoenix Suns,Xavier McDaniel,27.0,66,64.0,2105,451,896,0.5,0,5,0.0,451,891,0.51,0.5,144,198,0.73,137,339,476,149,50,42,144,214,1046
1991,24,PHO,Phoenix Suns,Mark West,30.0,82,64.0,1957,247,382,0.65,0,0,,247,382,0.65,0.65,135,206,0.66,171,393,564,37,32,161,86,266,629
1991,24,PHO,Phoenix Suns,Andrew Lang,24.0,63,18.0,1152,109,189,0.58,0,1,0.0,109,188,0.58,0.58,93,130,0.72,113,190,303,27,17,127,45,168,311
1991,24,PHO,Phoenix Suns,Kurt Rambis,32.0,62,17.0,900,83,167,0.5,0,2,0.0,83,165,0.5,0.5,60,85,0.71,77,189,266,64,25,11,45,107,226
1991,24,PHO,Phoenix Suns,Negele Knight,23.0,64,6.0,792,131,308,0.42,6,25,0.24,125,283,0.44,0.44,71,118,0.6,20,51,71,191,20,7,76,83,339
1991,24,PHO,Phoenix Suns,Cedric Ceballos,21.0,63,0.0,730,204,419,0.49,1,6,0.17,203,413,0.49,0.49,110,166,0.66,77,73,150,35,22,5,69,70,519
1991,24,PHO,Phoenix Suns,Tim Perry,25.0,46,2.0,587,75,144,0.52,0,5,0.0,75,139,0.54,0.52,43,70,0.61,53,73,126,27,23,43,32,60,193
1991,24,PHO,Phoenix Suns,Ed Nealy,30.0,55,0.0,573,45,97,0.46,5,16,0.31,40,81,0.49,0.49,28,38,0.74,44,107,151,36,24,4,19,46,123
1991,24,PHO,Phoenix Suns,Eddie Johnson,31.0,15,0.0,312,88,186,0.47,6,21,0.29,82,165,0.5,0.49,21,29,0.72,16,30,46,17,9,2,24,37,203
1991,24,PHO,Phoenix Suns,Kenny Battle,26.0,16,4.0,263,38,86,0.44,0,2,0.0,38,84,0.45,0.44,20,29,0.69,21,32,53,15,19,6,17,25,96
1991,24,PHO,Phoenix Suns,Joe Barry Carroll,32.0,11,0.0,96,13,36,0.36,0,0,,13,36,0.36,0.36,11,12,0.92,3,21,24,11,1,8,12,18,37
1991,24,PHO,Phoenix Suns,Ian Lockhart,23.0,1,0.0,2,1,1,1.0,0,0,,1,1,1.0,1.0,2,2,1.0,0,0,0,0,0,0,0,0,4
1991,24,PHO,Phoenix Suns,Team Totals,,82,,19730,3573,7199,0.5,138,432,0.32,3435,6767,0.51,0.51,2064,2680,0.77,1132,2598,3730,2209,687,535,1302,1850,9348
