Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,21,1941,SEA,Seattle Supersonics,Derrick McKey,24.0,73,55.0,2503,438,847,0.52,4,19,0.21,434,828,0.52,0.52,235,278,0.84,172,251,423,169,91,56,158,220,1115
1991,21,1592,SEA,Seattle Supersonics,Shawn Kemp,21.0,81,66.0,2442,462,909,0.51,2,12,0.17,460,897,0.51,0.51,288,436,0.66,267,412,679,144,77,123,202,319,1214
1991,21,2270,SEA,Seattle Supersonics,Gary Payton,22.0,82,82.0,2244,259,575,0.45,1,13,0.08,258,562,0.46,0.45,69,97,0.71,108,135,243,528,165,15,180,249,588
1991,21,451,SEA,Seattle Supersonics,Michael Cage,29.0,82,55.0,2141,226,445,0.51,0,3,0.0,226,442,0.51,0.51,70,112,0.62,177,381,558,89,85,58,83,194,522
1991,21,2882,SEA,Seattle Supersonics,Sedale Threatt,29.0,80,57.0,2066,433,835,0.52,10,35,0.29,423,800,0.53,0.52,137,173,0.79,25,74,99,273,113,8,138,191,1013
1991,21,1484,SEA,Seattle Supersonics,Eddie Johnson,31.0,66,27.0,1773,455,936,0.49,33,99,0.33,422,837,0.5,0.5,208,228,0.91,91,134,225,94,49,7,98,144,1151
1991,21,1951,SEA,Seattle Supersonics,Nate McMillan,26.0,78,0.0,1434,132,305,0.43,17,48,0.35,115,257,0.45,0.46,57,93,0.61,71,180,251,371,104,20,122,211,338
1991,21,2328,SEA,Seattle Supersonics,Olden Polynice,26.0,48,0.0,960,165,303,0.55,0,0,,165,303,0.55,0.55,67,114,0.59,114,156,270,16,26,19,53,94,397
1991,21,217,SEA,Seattle Supersonics,Benoit Benjamin,26.0,31,27.0,899,157,313,0.5,0,0,,157,313,0.5,0.5,87,126,0.69,62,192,254,45,28,54,97,74,401
1991,21,2305,SEA,Seattle Supersonics,Ricky Pierce,31.0,32,2.0,840,202,436,0.46,9,23,0.39,193,413,0.47,0.47,148,160,0.92,30,44,74,72,22,2,54,80,561
1991,21,849,SEA,Seattle Supersonics,Dale Ellis,30.0,30,24.0,800,181,391,0.46,27,89,0.3,154,302,0.51,0.5,62,84,0.74,28,64,92,64,33,3,49,59,451
1991,21,173,SEA,Seattle Supersonics,Dana Barros,23.0,66,0.0,750,154,311,0.5,32,81,0.4,122,230,0.53,0.55,78,85,0.92,17,54,71,111,23,1,54,40,418
1991,21,1917,SEA,Seattle Supersonics,Xavier McDaniel,27.0,15,15.0,529,139,290,0.48,0,3,0.0,139,287,0.48,0.48,49,69,0.71,36,45,81,38,26,4,40,50,327
1991,21,659,SEA,Seattle Supersonics,Quintin Dailey,30.0,30,0.0,299,73,155,0.47,0,1,0.0,73,154,0.47,0.47,38,62,0.61,11,21,32,16,7,1,19,25,184
1991,21,611,SEA,Seattle Supersonics,Dave Corzine,34.0,28,0.0,147,17,38,0.45,0,0,,17,38,0.45,0.45,13,22,0.59,10,23,33,4,5,5,2,18,47
1991,21,1963,SEA,Seattle Supersonics,Scott Meents,27.0,13,0.0,53,7,28,0.25,1,1,1.0,6,27,0.22,0.27,2,4,0.5,3,7,10,8,7,4,6,5,17
