Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
905,Raymond Felton,1984-06-26,1046.0,713.0,31566.0,7.36,17.84,0.41,1.81,5.41,0.33,5.55,12.41,0.45,2.88,3.64,0.79,0.92,4.22,5.14,9.04,2.03,0.39,3.47,3.32,19.42,103.56,108.94
