Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",20.0,NBA,PF,80.0,2802.0,17.4,0.52,0.02,0.43,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.05,0.3,-2.1,-1.8,0.2
1998,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",21.0,NBA,SF,82.0,2950.0,21.1,0.56,0.04,0.48,8.9,13.8,11.3,13.5,1.6,1.8,13.6,28.4,6.3,0.6,6.9,0.11,3.4,-1.8,1.6,2.6
1999,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",22.0,NBA,SF,50.0,2021.0,20.7,0.53,0.04,0.49,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,3.7,0.9,4.6,0.11,2.9,-0.9,2.0,2.1
2000,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",23.0,NBA,SF,82.0,3223.0,20.2,0.55,0.08,0.43,8.0,22.7,15.3,15.5,1.5,1.9,14.1,25.0,6.2,2.6,8.8,0.13,2.6,-0.4,2.2,3.4
2001,15,5,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,"December 11, 1976",24.0,NBA,SF,81.0,3241.0,19.1,0.55,0.05,0.42,6.2,19.6,13.0,14.3,1.5,1.6,13.2,24.6,5.6,2.9,8.5,0.13,1.7,0.1,1.8,3.1
2002,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,"December 11, 1976",25.0,NBA,PF,77.0,2980.0,19.8,0.54,0.05,0.4,7.6,19.2,13.3,15.1,1.7,2.0,14.1,27.0,4.1,3.1,7.2,0.12,1.9,-0.2,1.7,2.8
2003,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,"December 11, 1976",26.0,NBA,PF,81.0,3087.0,19.9,0.57,0.05,0.46,6.7,17.8,12.5,14.7,1.5,0.9,13.0,24.2,7.4,2.3,9.7,0.15,2.3,-0.7,1.6,2.8
2004,31,5,TOT,Total After Trade,Shareef Abdur-Rahim,"December 11, 1976",27.0,NBA,PF,85.0,2684.0,19.9,0.56,0.03,0.41,8.2,19.0,13.6,12.3,1.4,1.0,12.9,24.4,6.1,2.0,8.1,0.14,2.3,-0.7,1.6,2.4
2004,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,"December 11, 1976",27.0,NBA,PF,53.0,1956.0,21.2,0.57,0.03,0.42,8.2,20.3,14.3,12.6,1.2,0.7,12.3,24.8,5.3,1.3,6.6,0.16,3.3,-1.0,2.3,2.1
2004,25,5,POR,Portland Trail Blazers,Shareef Abdur-Rahim,"December 11, 1976",27.0,NBA,PF,32.0,728.0,16.5,0.52,0.04,0.36,7.9,15.5,11.8,11.5,1.8,1.8,14.8,23.3,0.9,0.6,1.5,0.1,-0.4,0.0,-0.4,0.3
2005,25,5,POR,Portland Trail Blazers,Shareef Abdur-Rahim,"December 11, 1976",28.0,NBA,PF,54.0,1867.0,18.7,0.58,0.06,0.38,7.9,16.0,12.1,10.7,1.4,1.0,13.0,22.1,3.9,1.5,5.4,0.14,1.6,-0.6,0.9,1.4
2006,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,"December 11, 1976",29.0,NBA,PF,72.0,1961.0,17.2,0.59,0.04,0.44,6.4,14.8,10.6,13.2,1.3,1.6,12.5,20.1,4.0,2.2,6.2,0.15,0.5,0.4,0.9,1.4
2007,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,"December 11, 1976",30.0,NBA,C,80.0,2015.0,13.1,0.52,0.03,0.36,7.0,16.4,11.6,9.2,1.3,1.5,13.3,19.5,1.1,1.7,2.8,0.07,-2.0,-0.5,-2.5,-0.2
2008,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,"December 11, 1976",31.0,NBA,PF,6.0,51.0,5.5,0.32,0.0,0.29,14.2,9.1,11.6,11.1,1.0,0.0,6.0,14.7,0.0,0.0,0.0,-0.0,-4.4,-2.5,-6.9,-0.1
