PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Raja Bell,31,5,215,13.7,0.772,0.541,0.43200000000000005,3.2,12.1,7.6,7.7,0.5,0.3,10.2,10.5,,0.6,0.2,0.8,0.17600000000000002,,2.9,1.3,4.2,0.3
Amar'e Stoudemire,25,5,204,18.9,0.517,0.04,0.303,8.5,17.4,12.9,1.9,1.8,4.0,11.1,28.6,,0.0,0.3,0.3,0.077,,1.4,-0.7,0.8,0.1
Steve Nash,33,5,183,16.8,0.5379999999999999,0.28600000000000003,0.171,0.6,8.4,4.5,36.4,0.6,0.4,13.7,22.0,,0.3,0.1,0.4,0.10300000000000001,,3.6,-1.5,2.1,0.2
Boris Diaw,25,5,178,15.6,0.5479999999999999,0.109,0.094,4.6,14.0,9.2,22.9,0.9,1.5,14.2,20.2,,0.2,0.2,0.4,0.09699999999999999,,1.0,1.8,2.8,0.2
Shaquille O'Neal,35,5,150,18.9,0.486,0.0,1.28,10.1,26.1,18.0,5.4,1.7,5.9,10.3,26.9,,0.0,0.3,0.3,0.102,,0.1,1.6,1.7,0.1
Leandro Barbosa,25,5,143,9.5,0.434,0.327,0.2,1.6,14.9,8.2,10.0,1.1,0.0,6.3,20.6,,-0.1,0.1,0.0,0.012,,-1.6,-0.9,-2.5,0.0
Gordan Giriček,30,5,80,4.6,0.43,0.222,0.222,0.0,10.4,5.1,3.6,1.3,0.0,13.2,13.1,,-0.1,0.1,0.0,-0.02,,-3.4,-0.8,-4.2,0.0
Grant Hill,35,3,68,11.3,0.48100000000000004,0.0,0.091,5.1,22.7,13.8,6.4,1.5,1.0,0.0,7.8,,0.1,0.1,0.2,0.113,,0.5,1.0,1.5,0.1
Brian Skinner,31,4,21,14.3,0.532,0.0,2.0,0.0,16.9,8.4,0.0,0.0,9.8,0.0,16.6,,0.0,0.0,0.1,0.147,,-2.8,4.1,1.2,0.0
D.J. Strawberry,22,1,5,-32.2,0.0,0.25,0.0,0.0,23.7,11.7,0.0,0.0,0.0,0.0,37.0,,-0.1,0.0,-0.1,-0.8640000000000001,,-31.3,-11.2,-42.5,0.0
Sean Marks,32,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.01,,-3.5,-1.4,-4.9,0.0
Eric Piatkowski,37,1,2,-8.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.018000000000000002,,-17.8,0.8,-17.0,0.0
