PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Allen Iverson,32,4,158,18.7,0.502,0.16899999999999998,0.39799999999999996,2.5,5.6,4.0,20.4,1.2,0.5,6.7,27.4,,0.3,-0.1,0.2,0.067,,4.0,-1.3,2.6,0.2
Carmelo Anthony,23,4,146,14.9,0.447,0.091,0.33,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32.0,,0.0,-0.1,-0.1,-0.018000000000000002,,0.8,-3.4,-2.6,0.0
Marcus Camby,33,4,124,10.1,0.275,0.048,0.28600000000000003,8.9,37.4,22.5,13.0,1.6,7.2,29.7,11.2,,-0.3,0.1,-0.1,-0.052000000000000005,,-2.8,3.4,0.6,0.1
Linas Kleiza,23,4,122,15.4,0.599,0.341,0.317,6.6,16.3,11.2,4.1,0.4,0.0,9.7,17.6,,0.3,-0.1,0.2,0.081,,1.3,-1.1,0.2,0.1
Kenyon Martin,30,4,118,8.7,0.466,0.0,0.235,11.1,11.2,11.1,6.4,1.7,1.3,19.3,16.3,,-0.1,0.0,-0.1,-0.034,,-3.8,-0.4,-4.2,-0.1
J.R. Smith,22,4,108,22.8,0.6809999999999999,0.512,0.5579999999999999,0.9,6.1,3.4,11.3,1.8,0.0,8.5,22.5,,0.5,0.0,0.5,0.20600000000000002,,5.9,1.4,7.3,0.3
Eduardo Nájera,31,4,78,7.8,0.5710000000000001,0.35700000000000004,0.0,6.4,11.3,8.8,11.0,1.9,1.0,26.3,10.1,,0.0,0.0,0.0,0.005,,-3.1,1.8,-1.3,0.0
Anthony Carter,32,4,61,7.3,0.28600000000000003,0.35700000000000004,0.0,3.3,14.5,8.6,31.8,0.8,1.2,17.6,11.6,,-0.1,0.0,-0.1,-0.057999999999999996,,-3.4,-0.1,-3.5,0.0
Nenê Hilário,25,3,30,17.1,0.63,0.0,0.33299999999999996,10.1,14.7,12.3,5.4,3.3,2.5,16.2,17.0,,0.1,0.0,0.1,0.127,,-2.3,3.5,1.2,0.0
Yakhouba Diawara,25,3,8,8.8,0.4,0.4,0.0,0.0,13.8,6.6,0.0,0.0,0.0,0.0,25.9,,0.0,0.0,0.0,-0.086,,-2.4,-3.1,-5.5,0.0
Steven Hunter,26,2,5,-1.9,0.0,0.0,0.0,0.0,44.1,21.0,0.0,0.0,0.0,0.0,8.3,,0.0,0.0,0.0,-0.168,,-6.1,-2.5,-8.6,0.0
Chucky Atkins,33,1,3,-7.8,0.0,1.0,0.0,0.0,36.8,17.5,0.0,0.0,0.0,0.0,13.8,,0.0,0.0,0.0,-0.298,,-13.5,-2.2,-15.7,0.0
