Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,16,1272,MIA,Miami Heat,Tyler Herro,"January 20, 2000",20.0,NBA,SG,55,8,1508,6.4,15.1,0.43,2.8,7.1,0.39,3.7,7.9,0.46,2.1,2.4,0.87,0.4,5.0,5.3,2.9,0.8,0.2,2.1,1.8,17.7
2021,16,1272,MIA,Miami Heat,Tyler Herro,"January 20, 2000",21.0,NBA,SG,22,14,733,7.0,15.6,0.45,2.2,6.4,0.34,4.8,9.1,0.53,2.0,2.6,0.76,0.4,6.1,6.6,4.1,0.5,0.5,2.8,1.8,18.2
