Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1993,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,20.0,NBA,C,81.0,81.0,3071.0,733.0,1304.0,0.56,0.0,2.0,0.0,733.0,1302.0,0.56,0.56,427.0,721.0,0.59,342.0,780.0,1122.0,152.0,60.0,286.0,307.0,321.0,1893.0,0.0
1994,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,21.0,NBA,C,81.0,81.0,3224.0,953.0,1591.0,0.6,0.0,2.0,0.0,953.0,1589.0,0.6,0.6,471.0,850.0,0.55,384.0,688.0,1072.0,195.0,76.0,231.0,222.0,281.0,2377.0,1.0
1995,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,22.0,NBA,C,79.0,79.0,2923.0,930.0,1594.0,0.58,0.0,5.0,0.0,930.0,1589.0,0.58,0.58,455.0,854.0,0.53,328.0,573.0,901.0,214.0,73.0,192.0,204.0,258.0,2315.0,0.0
1996,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,23.0,NBA,C,54.0,52.0,1946.0,592.0,1033.0,0.57,1.0,2.0,0.5,591.0,1031.0,0.57,0.57,249.0,511.0,0.49,182.0,414.0,596.0,155.0,34.0,115.0,155.0,193.0,1434.0,0.0
1997,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,24.0,NBA,C,51.0,51.0,1941.0,552.0,991.0,0.56,0.0,4.0,0.0,552.0,987.0,0.56,0.56,232.0,479.0,0.48,195.0,445.0,640.0,159.0,46.0,147.0,146.0,180.0,1336.0,0.0
1998,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,25.0,NBA,C,60.0,57.0,2175.0,670.0,1147.0,0.58,0.0,0.0,,670.0,1147.0,0.58,0.58,359.0,681.0,0.53,208.0,473.0,681.0,142.0,39.0,144.0,175.0,193.0,1699.0,0.0
1999,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,26.0,NBA,C,49.0,49.0,1705.0,510.0,885.0,0.58,0.0,1.0,0.0,510.0,884.0,0.58,0.58,269.0,498.0,0.54,187.0,338.0,525.0,114.0,36.0,82.0,122.0,155.0,1289.0,0.0
2000,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,27.0,NBA,C,79.0,79.0,3163.0,956.0,1665.0,0.57,0.0,1.0,0.0,956.0,1664.0,0.57,0.57,432.0,824.0,0.52,336.0,742.0,1078.0,299.0,36.0,239.0,223.0,255.0,2344.0,0.0
2001,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,28.0,NBA,C,74.0,74.0,2924.0,813.0,1422.0,0.57,0.0,2.0,0.0,813.0,1420.0,0.57,0.57,499.0,972.0,0.51,291.0,649.0,940.0,277.0,47.0,204.0,218.0,256.0,2125.0,0.0
2002,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,29.0,NBA,C,67.0,66.0,2422.0,712.0,1229.0,0.58,0.0,1.0,0.0,712.0,1228.0,0.58,0.58,398.0,717.0,0.56,235.0,480.0,715.0,200.0,41.0,137.0,171.0,199.0,1822.0,0.0
2003,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,30.0,NBA,C,67.0,66.0,2535.0,695.0,1211.0,0.57,0.0,0.0,,695.0,1211.0,0.57,0.57,451.0,725.0,0.62,259.0,483.0,742.0,206.0,38.0,159.0,196.0,229.0,1841.0,0.0
2004,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,31.0,NBA,C,67.0,67.0,2464.0,554.0,948.0,0.58,0.0,0.0,,554.0,948.0,0.58,0.58,331.0,676.0,0.49,246.0,523.0,769.0,196.0,34.0,166.0,195.0,225.0,1439.0,0.0
2005,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,32.0,NBA,C,73.0,73.0,2492.0,658.0,1095.0,0.6,0.0,0.0,,658.0,1095.0,0.6,0.6,353.0,765.0,0.46,253.0,507.0,760.0,200.0,36.0,171.0,203.0,262.0,1669.0,0.0
2006,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,33.0,NBA,C,59.0,58.0,1806.0,480.0,800.0,0.6,0.0,0.0,,480.0,800.0,0.6,0.6,221.0,471.0,0.47,172.0,369.0,541.0,113.0,23.0,104.0,168.0,230.0,1181.0,1.0
2007,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,34.0,NBA,C,40.0,39.0,1135.0,283.0,479.0,0.59,0.0,0.0,,283.0,479.0,0.59,0.59,124.0,294.0,0.42,97.0,200.0,297.0,79.0,8.0,55.0,95.0,139.0,690.0,0.0
2008,31,2182,TOT,Total After Trade,Shaquille O'Neal,1972-03-06,35.0,NBA,C,61.0,61.0,1748.0,331.0,558.0,0.59,0.0,0.0,,331.0,558.0,0.59,0.59,170.0,338.0,0.5,166.0,388.0,554.0,93.0,32.0,88.0,181.0,228.0,832.0,0.0
2008,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,35.0,NBA,C,33.0,33.0,945.0,191.0,329.0,0.58,0.0,0.0,,191.0,329.0,0.58,0.58,88.0,178.0,0.49,99.0,159.0,258.0,45.0,19.0,54.0,98.0,134.0,470.0,0.0
2008,24,2182,PHO,Phoenix Suns,Shaquille O'Neal,1972-03-06,35.0,NBA,C,28.0,28.0,803.0,140.0,229.0,0.61,0.0,0.0,,140.0,229.0,0.61,0.61,82.0,160.0,0.51,67.0,229.0,296.0,48.0,13.0,34.0,83.0,94.0,362.0,0.0
2009,24,2182,PHO,Phoenix Suns,Shaquille O'Neal,1972-03-06,36.0,NBA,C,75.0,75.0,2252.0,512.0,841.0,0.61,0.0,1.0,0.0,512.0,840.0,0.61,0.61,309.0,519.0,0.6,187.0,446.0,633.0,126.0,49.0,108.0,168.0,253.0,1333.0,0.0
2010,6,2182,CLE,Cleveland Cavaliers,Shaquille O'Neal,1972-03-06,37.0,NBA,C,53.0,53.0,1240.0,262.0,463.0,0.57,0.0,1.0,0.0,262.0,462.0,0.57,0.57,112.0,226.0,0.5,93.0,262.0,355.0,80.0,15.0,62.0,105.0,169.0,636.0,0.0
2011,2,2182,BOS,Boston Celtics,Shaquille O'Neal,1972-03-06,38.0,NBA,C,37.0,36.0,752.0,134.0,201.0,0.67,0.0,0.0,,134.0,201.0,0.67,0.67,73.0,131.0,0.56,48.0,130.0,178.0,26.0,16.0,42.0,56.0,120.0,341.0,0.0
