PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Larry Bird,30,23,1015,21.8,0.5770000000000001,0.09,0.425,5.0,21.6,13.6,24.5,1.3,1.1,11.6,25.9,,2.4,0.9,3.2,0.152,,5.7,0.6,6.3,2.1
Dennis Johnson,32,23,964,15.8,0.53,0.07200000000000001,0.313,3.1,8.0,5.6,30.3,0.8,0.5,9.7,20.4,,1.7,0.3,2.0,0.098,,2.3,-0.2,2.0,1.0
Kevin McHale,29,21,827,17.9,0.628,0.0,0.423,9.9,17.8,14.0,7.1,0.4,2.1,13.3,21.3,,1.5,0.5,2.1,0.12,,2.7,-1.0,1.7,0.8
Danny Ainge,27,20,762,11.9,0.581,0.307,0.151,2.1,5.9,4.1,16.7,1.6,0.3,13.9,16.7,,0.7,0.3,1.0,0.06,,0.8,-0.3,0.6,0.5
Robert Parish,33,21,734,18.6,0.611,0.004,0.392,10.0,21.8,16.1,5.7,1.2,2.8,11.0,20.4,,1.4,0.7,2.1,0.138,,1.8,0.5,2.3,0.8
Jerry Sichting,30,23,338,6.2,0.457,0.073,0.122,1.8,5.1,3.5,12.6,1.3,0.0,10.4,12.3,,-0.1,0.1,0.0,0.004,,-3.3,-0.3,-3.6,-0.1
Fred Roberts,26,20,265,9.1,0.581,0.0,0.746,7.0,7.8,7.4,5.9,1.1,0.7,13.3,14.7,,0.3,0.1,0.4,0.067,,-2.4,-0.4,-2.8,0.0
Darren Daye,26,23,240,14.4,0.657,0.0,0.514,5.7,10.1,8.0,7.7,1.9,0.7,16.9,19.1,,0.4,0.1,0.5,0.102,,0.2,1.0,1.2,0.2
Greg Kite,25,20,172,3.9,0.368,0.0,0.35,10.8,20.7,16.0,5.6,0.6,2.7,23.3,7.6,,-0.1,0.1,0.1,0.013999999999999999,,-5.5,1.2,-4.2,-0.1
Sam Vincent,23,17,141,13.4,0.518,0.036000000000000004,0.625,2.6,7.3,5.1,18.9,1.1,0.8,12.3,24.9,,0.1,0.0,0.1,0.040999999999999995,,-0.8,-1.9,-2.7,0.0
Bill Walton,34,12,102,9.2,0.465,0.0,0.56,11.0,24.8,18.2,12.9,1.5,2.3,20.4,16.6,,-0.1,0.1,0.0,0.009000000000000001,,-4.4,1.9,-2.5,0.0
Conner Henry,23,11,35,10.8,0.539,0.313,0.625,10.7,9.9,10.2,0.0,0.0,0.0,16.4,30.1,,0.0,0.0,0.0,-0.062,,-2.7,-5.3,-8.0,-0.1
