SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1987,17,MIL,Paul Pressey,28,12,465,15.4,0.51,0.06,0.32,6.8,9.1,7.9,29.9,2.9,1.0,17.4,17.9,,0.3,0.4,0.7,0.07,,2.1,1.6,3.7,0.7
1987,17,MIL,Terry Cummings,25,12,443,18.4,0.53,0.0,0.39,7.3,18.5,12.6,9.7,1.3,1.8,5.6,24.8,,0.7,0.3,1.0,0.11,,2.5,-0.3,2.2,0.5
1987,17,MIL,Sidney Moncrief,29,12,426,16.1,0.57,0.08,0.55,5.5,9.6,7.5,12.0,1.5,0.9,10.5,22.1,,0.7,0.2,0.9,0.1,,1.9,-0.4,1.5,0.4
1987,17,MIL,Jack Sikma,31,12,426,17.0,0.56,0.01,0.33,8.7,28.2,18.0,7.5,1.7,1.4,9.5,18.4,,0.7,0.5,1.2,0.13,,1.2,0.5,1.7,0.4
1987,17,MIL,John Lucas,33,12,362,16.5,0.55,0.24,0.32,1.2,7.2,4.1,24.5,1.9,0.2,10.5,21.8,,0.5,0.1,0.6,0.08,,3.2,-0.8,2.5,0.4
1987,17,MIL,Ricky Pierce,27,12,317,15.0,0.56,0.0,0.47,4.2,6.3,5.2,7.5,1.5,1.0,10.0,24.8,,0.4,0.1,0.5,0.07,,0.8,-1.0,-0.2,0.1
1987,17,MIL,Craig Hodges,26,12,226,15.6,0.58,0.22,0.14,5.5,6.0,5.7,12.5,1.9,0.5,3.5,15.5,,0.5,0.1,0.6,0.13,,2.6,0.8,3.4,0.3
1987,17,MIL,Randy Breuer,26,12,156,9.8,0.52,0.0,0.36,6.5,17.5,11.7,3.3,2.2,3.5,9.5,11.2,,0.1,0.2,0.2,0.08,,-3.1,1.9,-1.2,0.0
1987,17,MIL,Paul Mokeski,30,12,107,8.2,0.49,0.04,0.68,12.6,19.7,16.0,2.3,1.4,1.1,14.9,13.0,,0.0,0.1,0.1,0.05,,-3.7,-0.2,-3.8,-0.1
1987,17,MIL,Dudley Bradley,29,12,46,2.2,0.38,0.55,0.18,0.0,0.0,0.0,5.4,3.2,0.0,7.8,11.5,,-0.1,0.0,0.0,-0.04,,-7.0,1.7,-5.3,0.0
1987,17,MIL,Jerry Reynolds,24,4,5,52.6,0.39,0.33,0.67,22.4,0.0,11.8,58.2,29.1,0.0,0.0,32.0,,0.0,0.0,0.0,0.43,,17.7,24.1,41.8,0.1
1987,17,MIL,Jerome Henderson,27,1,1,-16.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.0,,-23.6,1.9,-21.7,0.0
