PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Dale Ellis,26,14,530,17.3,0.539,0.11800000000000001,0.17800000000000002,7.1,12.4,9.5,11.6,0.9,0.7,9.1,27.7,,0.7,0.4,1.0,0.094,,2.9,-1.9,1.1,0.4
Xavier McDaniel,23,14,528,15.2,0.51,0.039,0.22,10.1,15.2,12.4,12.3,2.0,1.1,13.1,24.7,,0.0,0.6,0.6,0.055,,0.4,-0.7,-0.3,0.2
Tom Chambers,27,14,498,16.8,0.525,0.068,0.376,6.6,14.4,10.1,10.0,1.2,1.7,10.0,27.9,,0.5,0.5,1.0,0.092,,2.0,-1.2,0.8,0.4
Nate McMillan,22,14,356,13.5,0.489,0.0,0.387,3.7,14.2,8.5,39.2,1.9,1.8,26.4,11.3,,0.2,0.4,0.6,0.08199999999999999,,0.8,1.5,2.2,0.4
Maurice Lucas,34,14,265,10.4,0.45899999999999996,0.011000000000000001,0.42200000000000004,7.3,21.4,13.7,9.6,2.2,1.2,14.4,19.2,,-0.2,0.4,0.2,0.036000000000000004,,-3.3,0.2,-3.1,-0.1
Clemon Johnson,30,14,262,11.0,0.489,0.0,0.358,9.8,11.3,10.5,1.9,1.3,3.6,3.2,9.9,,0.3,0.3,0.5,0.094,,-0.6,-0.2,-0.8,0.1
Kevin Williams,25,14,255,15.8,0.5379999999999999,0.021,0.426,7.6,7.3,7.5,16.7,3.1,0.2,8.2,19.4,,0.5,0.3,0.7,0.139,,0.2,1.5,1.7,0.2
Danny Young,24,14,208,14.0,0.505,0.308,0.192,2.0,7.1,4.3,29.7,3.5,0.0,11.0,12.4,,0.3,0.2,0.5,0.124,,0.6,2.4,3.0,0.3
Alton Lister,28,9,206,10.6,0.45899999999999996,0.0,0.4,14.4,16.2,15.2,4.3,1.7,4.0,14.5,13.6,,0.0,0.3,0.3,0.067,,-3.0,-0.1,-3.2,-0.1
Eddie Johnson,31,14,181,19.9,0.632,0.086,0.517,2.8,6.1,4.3,35.1,1.4,0.0,11.2,18.0,,0.6,0.1,0.7,0.19699999999999998,,4.5,0.0,4.5,0.3
Russ Schoene,26,14,123,7.7,0.466,0.214,0.429,5.0,20.1,11.8,3.1,0.4,2.1,5.7,11.7,,0.1,0.1,0.2,0.066,,-3.0,-0.6,-3.7,-0.1
Curtis Kitchen,23,8,23,2.1,0.266,0.0,2.0,8.9,21.5,14.6,0.0,0.0,5.5,0.0,6.7,,0.0,0.0,0.0,0.0,,-8.1,-2.1,-10.2,0.0
