Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1999,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",21.0,NBA,SF,48.0,47.0,1632.0,284.0,647.0,0.44,84.0,204.0,0.41,200.0,443.0,0.45,0.5,139.0,195.0,0.71,117.0,192.0,309.0,115.0,82.0,50.0,113.0,139.0,791.0,0.0
2000,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",22.0,NBA,SF,73.0,72.0,2583.0,486.0,1099.0,0.44,96.0,280.0,0.34,390.0,819.0,0.48,0.49,359.0,450.0,0.8,83.0,313.0,396.0,221.0,152.0,62.0,178.0,237.0,1427.0,0.0
2001,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",23.0,NBA,SF,82.0,82.0,3120.0,687.0,1513.0,0.45,147.0,384.0,0.38,540.0,1129.0,0.48,0.5,550.0,738.0,0.74,94.0,428.0,522.0,253.0,138.0,69.0,262.0,251.0,2071.0,0.0
2002,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",24.0,NBA,SG,82.0,82.0,3302.0,707.0,1598.0,0.44,210.0,520.0,0.4,497.0,1078.0,0.46,0.51,520.0,643.0,0.81,81.0,485.0,566.0,261.0,154.0,86.0,241.0,237.0,2144.0,0.0
2003,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",25.0,NBA,SG,79.0,79.0,3096.0,663.0,1592.0,0.42,118.0,391.0,0.3,545.0,1201.0,0.45,0.45,604.0,753.0,0.8,106.0,472.0,578.0,349.0,139.0,62.0,288.0,227.0,2048.0,1.0
2004,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",26.0,NBA,SG,80.0,80.0,3099.0,602.0,1497.0,0.4,115.0,384.0,0.3,487.0,1113.0,0.44,0.44,517.0,631.0,0.82,69.0,453.0,522.0,410.0,131.0,52.0,303.0,234.0,1836.0,1.0
2005,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",27.0,NBA,SF,82.0,82.0,2960.0,556.0,1223.0,0.46,108.0,292.0,0.37,448.0,931.0,0.48,0.5,549.0,668.0,0.82,78.0,461.0,539.0,348.0,133.0,39.0,230.0,255.0,1769.0,2.0
2006,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",28.0,NBA,SF,79.0,79.0,3084.0,689.0,1462.0,0.47,111.0,314.0,0.35,578.0,1148.0,0.5,0.51,627.0,812.0,0.77,77.0,453.0,530.0,375.0,107.0,34.0,273.0,223.0,2116.0,1.0
2007,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",29.0,NBA,SG,47.0,46.0,1740.0,373.0,850.0,0.44,107.0,275.0,0.39,266.0,575.0,0.46,0.5,320.0,402.0,0.8,39.0,238.0,277.0,194.0,48.0,13.0,152.0,122.0,1173.0,0.0
2008,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",30.0,NBA,SF,80.0,80.0,2874.0,509.0,1098.0,0.46,143.0,365.0,0.39,366.0,733.0,0.5,0.53,409.0,485.0,0.84,53.0,358.0,411.0,363.0,101.0,36.0,221.0,200.0,1570.0,0.0
2009,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",31.0,NBA,SF,81.0,81.0,3035.0,540.0,1181.0,0.46,119.0,304.0,0.39,421.0,877.0,0.48,0.51,459.0,553.0,0.83,56.0,401.0,457.0,294.0,80.0,27.0,228.0,215.0,1658.0,0.0
2010,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",32.0,NBA,SF,71.0,71.0,2411.0,409.0,867.0,0.47,109.0,263.0,0.41,300.0,604.0,0.5,0.54,369.0,433.0,0.85,39.0,271.0,310.0,218.0,84.0,31.0,166.0,196.0,1296.0,0.0
2011,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",33.0,NBA,SF,80.0,80.0,2774.0,507.0,1021.0,0.5,111.0,297.0,0.37,396.0,724.0,0.55,0.55,386.0,449.0,0.86,34.0,396.0,430.0,260.0,80.0,51.0,171.0,231.0,1511.0,1.0
2012,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",34.0,NBA,SF,61.0,61.0,2075.0,394.0,890.0,0.44,100.0,273.0,0.37,294.0,617.0,0.48,0.5,293.0,344.0,0.85,37.0,280.0,317.0,274.0,70.0,26.0,173.0,147.0,1181.0,0.0
2013,2,2304,BOS,Boston Celtics,Paul Pierce,"October 13, 1977",35.0,NBA,SF,77.0,77.0,2575.0,476.0,1092.0,0.44,145.0,382.0,0.38,331.0,710.0,0.47,0.5,333.0,423.0,0.79,45.0,442.0,487.0,370.0,84.0,30.0,214.0,210.0,1430.0,3.0
2014,3,2304,BRK,Brooklyn Nets,Paul Pierce,"October 13, 1977",36.0,NBA,SF,75.0,68.0,2098.0,321.0,712.0,0.45,112.0,300.0,0.37,209.0,412.0,0.51,0.53,256.0,310.0,0.83,26.0,322.0,348.0,178.0,86.0,31.0,153.0,190.0,1010.0,0.0
2015,30,2304,WAS,Washington Wizards,Paul Pierce,"October 13, 1977",37.0,NBA,SF,73.0,73.0,1914.0,293.0,656.0,0.45,118.0,303.0,0.39,175.0,353.0,0.5,0.54,164.0,210.0,0.78,45.0,249.0,294.0,144.0,46.0,24.0,92.0,160.0,868.0,0.0
2016,13,2304,LAC,Los Angeles Clippers,Paul Pierce,"October 13, 1977",38.0,NBA,SF,68.0,38.0,1231.0,144.0,397.0,0.36,75.0,242.0,0.31,69.0,155.0,0.44,0.46,54.0,66.0,0.82,12.0,174.0,186.0,71.0,33.0,17.0,58.0,129.0,417.0,0.0
2017,13,2304,LAC,Los Angeles Clippers,Paul Pierce,"October 13, 1977",39.0,NBA,SF,25.0,7.0,277.0,28.0,70.0,0.4,15.0,43.0,0.35,13.0,27.0,0.48,0.51,10.0,13.0,0.77,1.0,47.0,48.0,10.0,4.0,5.0,16.0,40.0,81.0,0.0
