Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,11,838,HOU,Houston Rockets,23.0,NBA,SG,3.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0
1986,11,838,HOU,Houston Rockets,24.0,NBA,SG,10.0,0.0,38.0,8.0,16.0,0.5,0.0,1.0,0.0,8.0,15.0,0.53,0.5,4.0,5.0,0.8,1.0,2.0,3.0,6.0,4.0,1.0,3.0,4.0,20.0
1988,6,838,CLE,Cleveland Cavaliers,26.0,NBA,SG,5.0,1.0,128.0,17.0,40.0,0.42,0.0,8.0,0.0,17.0,32.0,0.53,0.42,10.0,16.0,0.62,3.0,15.0,18.0,17.0,5.0,0.0,12.0,14.0,44.0
1989,6,838,CLE,Cleveland Cavaliers,27.0,NBA,SG,4.0,1.0,97.0,17.0,39.0,0.44,5.0,13.0,0.38,12.0,26.0,0.46,0.5,9.0,11.0,0.82,2.0,4.0,6.0,13.0,3.0,1.0,5.0,10.0,48.0
1990,6,838,CLE,Cleveland Cavaliers,28.0,NBA,SG,5.0,5.0,196.0,26.0,62.0,0.42,5.0,15.0,0.33,21.0,47.0,0.45,0.46,12.0,19.0,0.63,7.0,25.0,32.0,32.0,6.0,0.0,12.0,18.0,69.0
1992,6,838,CLE,Cleveland Cavaliers,30.0,NBA,SG,17.0,14.0,552.0,63.0,152.0,0.41,21.0,51.0,0.41,42.0,101.0,0.42,0.48,16.0,21.0,0.76,22.0,55.0,77.0,77.0,21.0,5.0,18.0,40.0,163.0
1993,6,838,CLE,Cleveland Cavaliers,31.0,NBA,SG,9.0,9.0,289.0,38.0,91.0,0.42,10.0,26.0,0.38,28.0,65.0,0.43,0.47,12.0,15.0,0.8,10.0,21.0,31.0,25.0,12.0,4.0,17.0,19.0,98.0
1994,1,838,ATL,Atlanta Hawks,32.0,NBA,SG,11.0,0.0,317.0,50.0,118.0,0.42,8.0,23.0,0.35,42.0,95.0,0.44,0.46,17.0,24.0,0.71,11.0,19.0,30.0,40.0,11.0,0.0,13.0,32.0,125.0
1995,1,838,ATL,Atlanta Hawks,33.0,NBA,SG,3.0,0.0,49.0,2.0,12.0,0.17,1.0,6.0,0.17,1.0,6.0,0.17,0.21,4.0,4.0,1.0,0.0,7.0,7.0,3.0,2.0,0.0,4.0,0.0,9.0
1996,1,838,ATL,Atlanta Hawks,34.0,NBA,SG,9.0,0.0,171.0,12.0,41.0,0.29,7.0,23.0,0.3,5.0,18.0,0.28,0.38,5.0,7.0,0.71,1.0,17.0,18.0,9.0,9.0,2.0,9.0,14.0,36.0
