Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
12,922,Vern Fleming,"February 4, 1962",37.0,11.0,755.0,109.0,234.0,0.47,2.0,14.0,0.14,107.0,220.0,0.49,0.47,64.0,83.0,0.77,37.0,49.0,86.0,114.0,22.0,7.0,57.0,69.0,284.0,0
