Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2006,10,445,GSW,Golden State Warriors,Will Bynum,1983-01-04,23.0,NBA,PG,15.0,0.0,162.0,6.7,16.5,0.4,0.6,2.9,0.22,6.0,13.7,0.44,3.2,5.1,0.62,1.0,2.9,3.8,6.0,2.2,0.0,4.4,3.2,17.2,88.0,108.0
2009,9,445,DET,Detroit Pistons,Will Bynum,1983-01-04,26.0,NBA,PG,57.0,1.0,803.0,10.8,23.6,0.46,0.2,1.3,0.16,10.5,22.3,0.47,6.5,8.2,0.8,1.3,3.9,5.2,10.8,2.3,0.1,5.2,5.9,28.3,103.0,109.0
2010,9,445,DET,Detroit Pistons,Will Bynum,1983-01-04,27.0,NBA,PG,63.0,20.0,1667.0,7.7,17.4,0.44,0.4,1.8,0.22,7.3,15.6,0.47,4.6,5.8,0.8,0.8,3.8,4.6,9.2,1.8,0.2,3.7,4.7,20.4,105.0,113.0
2011,9,445,DET,Detroit Pistons,Will Bynum,1983-01-04,28.0,NBA,PG,61.0,5.0,1125.0,8.7,19.4,0.45,0.8,2.4,0.32,7.9,17.0,0.47,4.9,5.8,0.84,0.7,2.8,3.5,9.3,2.5,0.2,4.0,5.4,23.1,106.0,113.0
2012,9,445,DET,Detroit Pistons,Will Bynum,1983-01-04,29.0,NBA,PG,36.0,0.0,514.0,7.7,20.3,0.38,0.7,3.0,0.24,7.0,17.3,0.41,5.1,6.7,0.77,1.0,4.8,5.9,6.9,2.4,0.3,5.7,6.4,21.3,88.0,106.0
2013,9,445,DET,Detroit Pistons,Will Bynum,1983-01-04,30.0,NBA,PG,65.0,0.0,1219.0,11.0,23.4,0.47,1.0,3.3,0.32,9.9,20.1,0.49,4.6,5.7,0.81,1.2,3.0,4.2,10.0,2.0,0.2,5.4,5.5,27.6,103.0,111.0
2014,9,445,DET,Detroit Pistons,Will Bynum,1983-01-04,31.0,NBA,PG,56.0,3.0,1054.0,8.8,20.6,0.43,1.0,3.0,0.32,7.9,17.7,0.45,4.7,5.8,0.8,1.2,3.6,4.7,10.4,1.9,0.3,4.9,5.8,23.3,102.0,112.0
2015,30,445,WAS,Washington Wizards,Will Bynum,1983-01-04,32.0,NBA,SG,7.0,0.0,67.0,7.6,23.7,0.32,0.0,6.9,0.0,7.6,16.8,0.46,1.5,3.1,0.5,1.5,3.1,4.6,13.8,0.8,0.8,6.1,6.9,16.8,77.0,107.0
