Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1982,27,SAS,San Antonio Spurs,George Gervin,29.0,79.0,2817.0,0.5,0.5,0.28,0.5,0.86,0.56,0.32,0.02,102.0,101.0,106.0,102.0,116.0,104.0,100.0,70.0,30.8,106.7
1982,27,SAS,San Antonio Spurs,Mike Mitchell,26.0,57.0,2090.0,0.54,0.54,0.0,0.54,0.73,0.56,0.21,0.0,110.0,108.0,,109.0,98.0,105.0,64.0,4.0,85.7,52.3
1982,27,SAS,San Antonio Spurs,Mark Olberding,25.0,68.0,2098.0,0.47,0.48,0.17,0.47,0.81,0.55,0.48,0.02,96.0,96.0,64.0,96.0,108.0,102.0,148.0,66.0,-29.3,21.5
1982,27,SAS,San Antonio Spurs,Dave Corzine,25.0,82.0,2189.0,0.52,0.52,0.25,0.52,0.75,0.56,0.33,0.01,106.0,105.0,95.0,105.0,100.0,104.0,102.0,24.0,32.1,33.1
1982,27,SAS,San Antonio Spurs,Gene Banks,22.0,80.0,1700.0,0.48,0.48,0.0,0.48,0.68,0.52,0.32,0.01,97.0,97.0,,96.0,92.0,96.0,100.0,47.0,-22.8,-35.7
1982,27,SAS,San Antonio Spurs,Johnny Moore,23.0,79.0,2294.0,0.46,0.48,0.05,0.46,0.67,0.5,0.27,0.03,94.0,96.0,18.0,94.0,90.0,92.0,84.0,122.0,-40.7,-63.6
1982,27,SAS,San Antonio Spurs,Mike Bratz,26.0,81.0,1616.0,0.41,0.43,0.33,0.45,0.78,0.5,0.27,0.24,83.0,87.0,127.0,91.0,105.0,92.0,83.0,944.0,-52.8,-55.6
1982,27,SAS,San Antonio Spurs,Ron Brewer,26.0,25.0,595.0,0.5,0.51,0.3,0.51,0.88,0.56,0.24,0.03,103.0,103.0,114.0,103.0,117.0,103.0,75.0,107.0,10.0,13.5
1982,27,SAS,San Antonio Spurs,Roger Phegley,25.0,54.0,617.0,0.44,0.47,0.06,0.44,0.77,0.48,0.22,0.06,90.0,94.0,21.0,89.0,103.0,89.0,67.0,237.0,-30.8,-37.9
1982,27,SAS,San Antonio Spurs,George Johnson,33.0,75.0,1578.0,0.47,0.47,,0.47,0.67,0.5,0.33,0.0,95.0,94.0,,94.0,90.0,94.0,101.0,,-10.9,-15.4
1982,27,SAS,San Antonio Spurs,Reggie Johnson,24.0,21.0,504.0,0.48,0.48,,0.48,0.8,0.52,0.21,0.0,99.0,97.0,,98.0,107.0,97.0,64.0,,-3.9,-7.9
1982,27,SAS,San Antonio Spurs,Ed Rains,25.0,49.0,637.0,0.44,0.44,0.0,0.44,0.59,0.47,0.36,0.01,89.0,88.0,,88.0,80.0,87.0,112.0,44.0,-21.1,-29.0
1982,27,SAS,San Antonio Spurs,Paul Griffin,28.0,23.0,459.0,0.48,0.48,,0.48,0.65,0.54,0.56,0.0,99.0,98.0,,98.0,87.0,99.0,173.0,,-1.3,-0.6
1982,27,SAS,San Antonio Spurs,John Lambert,29.0,21.0,271.0,0.45,0.46,0.0,0.45,0.93,0.51,0.24,0.02,91.0,92.0,,91.0,125.0,94.0,75.0,67.0,-5.4,-4.1
1982,27,SAS,San Antonio Spurs,Rich Yonakor,23.0,10.0,70.0,0.54,0.54,,0.54,0.71,0.57,0.27,0.0,110.0,108.0,,109.0,96.0,105.0,83.0,,2.3,1.7
1982,27,SAS,San Antonio Spurs,Steve Hayes,26.0,9.0,75.0,0.44,0.44,,0.44,0.58,0.49,0.67,0.0,90.0,89.0,,90.0,78.0,92.0,206.0,,-1.8,-2.1
1982,27,SAS,San Antonio Spurs,Kevin Restani,30.0,13.0,145.0,0.32,0.33,0.0,0.32,0.75,0.35,0.14,0.04,65.0,67.0,,65.0,101.0,66.0,44.0,138.0,-9.7,-11.1
1982,27,SAS,San Antonio Spurs,Team,,,,0.48,0.49,0.27,0.48,0.78,0.54,0.34,0.04,98.0,98.0,104.0,98.0,104.0,99.0,104.0,150.0,-113.6,-36.8
1982,27,SAS,San Antonio Spurs,League Average,,,,0.49,0.5,0.26,0.5,0.75,0.54,0.32,0.03,,,,,,,,,,
