SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1982,17,MIL,Sidney Moncrief,24.0,80.0,2980.0,0.52,0.53,0.07,0.52,0.82,0.6,0.54,0.01,107.0,106.0,27.0,106.0,110.0,112.0,166.0,51.0,61.7,164.6
1982,17,MIL,Bob Lanier,33.0,74.0,1986.0,0.56,0.56,0.0,0.56,0.75,0.6,0.33,0.0,114.0,113.0,,113.0,101.0,111.0,103.0,11.0,93.0,96.2
1982,17,MIL,Marques Johnson,25.0,60.0,1900.0,0.53,0.53,0.0,0.53,0.7,0.57,0.34,0.0,108.0,107.0,,107.0,94.0,105.0,106.0,20.0,56.3,48.2
1982,17,MIL,Mickey Johnson,29.0,76.0,1934.0,0.49,0.5,0.14,0.49,0.8,0.55,0.38,0.01,100.0,99.0,55.0,100.0,107.0,103.0,119.0,36.0,-3.7,24.8
1982,17,MIL,Brian Winters,29.0,61.0,1829.0,0.5,0.52,0.39,0.52,0.79,0.55,0.19,0.12,102.0,104.0,148.0,106.0,106.0,103.0,60.0,446.0,46.8,25.0
1982,17,MIL,Quinn Buckner,27.0,70.0,2156.0,0.48,0.49,0.27,0.48,0.66,0.51,0.2,0.02,98.0,98.0,102.0,98.0,88.0,94.0,63.0,70.0,-17.0,-58.9
1982,17,MIL,Scott May,27.0,65.0,1187.0,0.51,0.51,0.0,0.51,0.82,0.58,0.46,0.01,104.0,103.0,,103.0,110.0,108.0,143.0,37.0,11.6,42.4
1982,17,MIL,Junior Bridgeman,28.0,41.0,924.0,0.48,0.48,0.44,0.49,0.86,0.53,0.24,0.02,98.0,97.0,170.0,99.0,116.0,99.0,73.0,80.0,-6.3,-4.2
1982,17,MIL,Pat Cummings,25.0,78.0,1132.0,0.51,0.51,0.0,0.51,0.74,0.54,0.21,0.0,104.0,103.0,,103.0,99.0,100.0,65.0,18.0,12.7,-1.3
1982,17,MIL,Alton Lister,23.0,80.0,1186.0,0.52,0.52,,0.52,0.52,0.53,0.43,0.0,106.0,104.0,,105.0,70.0,99.0,132.0,,14.1,-5.4
1982,17,MIL,Harvey Catchings,30.0,80.0,1603.0,0.42,0.42,,0.42,0.59,0.45,0.31,0.0,85.0,84.0,,85.0,80.0,84.0,95.0,,-33.5,-45.0
1982,17,MIL,Robert Smith,26.0,17.0,316.0,0.47,0.5,0.2,0.48,0.83,0.5,0.11,0.09,96.0,101.0,76.0,97.0,112.0,93.0,34.0,351.0,-2.8,-8.2
1982,17,MIL,Mike Evans,26.0,14.0,196.0,0.47,0.49,0.0,0.47,0.67,0.5,0.24,0.04,96.0,99.0,,95.0,89.0,92.0,73.0,151.0,-2.4,-4.6
1982,17,MIL,Bob Dandridge,34.0,11.0,174.0,0.38,0.38,,0.38,0.59,0.42,0.31,0.0,78.0,77.0,,77.0,79.0,77.0,95.0,,-12.4,-15.3
1982,17,MIL,Kevin Stacom,30.0,7.0,90.0,0.41,0.41,0.5,0.43,0.5,0.43,0.06,0.06,84.0,82.0,191.0,86.0,67.0,80.0,18.0,227.0,-4.6,-7.6
1982,17,MIL,Geoff Crompton,26.0,35.0,203.0,0.34,0.34,,0.34,0.4,0.36,0.47,0.0,70.0,69.0,,70.0,54.0,67.0,145.0,,-9.6,-13.6
1982,17,MIL,Brad Holland,25.0,1.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.4,0.0,,,,,,,124.0,,-4.9,-6.3
1982,17,MIL,Team,,,,0.51,0.51,0.3,0.51,0.75,0.55,0.33,0.02,103.0,103.0,115.0,103.0,101.0,103.0,103.0,90.0,206.3,241.8
1982,17,MIL,League Average,,,,0.49,0.5,0.26,0.5,0.75,0.54,0.32,0.03,,,,,,,,,,
