Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1982,13,SDC,San Diego Clippers,Tom Chambers,22.0,81.0,2682.0,0.52,0.53,0.0,0.52,0.62,0.55,0.43,0.0,107.0,106.0,,106.0,83.0,103.0,134.0,7.0,63.6,37.6
1982,13,SDC,San Diego Clippers,Michael Brooks,23.0,82.0,2750.0,0.5,0.51,0.0,0.5,0.76,0.54,0.25,0.01,103.0,102.0,,102.0,101.0,100.0,77.0,25.0,19.7,1.3
1982,13,SDC,San Diego Clippers,Jerome Whitehead,25.0,72.0,2214.0,0.56,0.56,,0.56,0.76,0.6,0.33,0.0,114.0,112.0,,113.0,102.0,111.0,103.0,,94.0,99.9
1982,13,SDC,San Diego Clippers,Joe Bryant,27.0,75.0,1988.0,0.49,0.5,0.27,0.49,0.78,0.55,0.35,0.04,99.0,100.0,102.0,100.0,105.0,101.0,109.0,165.0,-3.3,11.9
1982,13,SDC,San Diego Clippers,Phil Smith,29.0,48.0,1446.0,0.44,0.45,0.21,0.44,0.73,0.49,0.29,0.04,90.0,91.0,79.0,90.0,98.0,91.0,90.0,161.0,-57.7,-64.9
1982,13,SDC,San Diego Clippers,Freeman Williams,25.0,37.0,808.0,0.46,0.48,0.32,0.48,0.84,0.53,0.27,0.14,93.0,96.0,124.0,97.0,113.0,99.0,84.0,557.0,-15.4,-8.9
1982,13,SDC,San Diego Clippers,Michael Wiley,24.0,61.0,1013.0,0.57,0.57,0.0,0.56,0.7,0.6,0.39,0.01,115.0,115.0,,114.0,93.0,111.0,121.0,54.0,50.9,50.5
1982,13,SDC,San Diego Clippers,John Douglas,25.0,64.0,1031.0,0.46,0.49,0.3,0.49,0.66,0.52,0.26,0.15,95.0,99.0,116.0,99.0,88.0,96.0,81.0,586.0,-4.7,-20.3
1982,13,SDC,San Diego Clippers,Brian Taylor,30.0,41.0,1274.0,0.5,0.54,0.36,0.54,0.82,0.59,0.34,0.19,102.0,108.0,139.0,109.0,110.0,109.0,104.0,742.0,28.6,37.6
1982,13,SDC,San Diego Clippers,Jim Brogan,23.0,63.0,1027.0,0.45,0.47,0.28,0.47,0.73,0.5,0.23,0.09,92.0,95.0,107.0,94.0,97.0,93.0,71.0,340.0,-21.0,-31.8
1982,13,SDC,San Diego Clippers,Al Wood,23.0,29.0,692.0,0.52,0.54,0.17,0.52,0.8,0.57,0.33,0.06,105.0,109.0,64.0,106.0,108.0,106.0,102.0,252.0,16.0,21.6
1982,13,SDC,San Diego Clippers,Charlie Criss,33.0,28.0,840.0,0.48,0.49,0.38,0.49,0.88,0.55,0.3,0.07,98.0,98.0,145.0,100.0,119.0,103.0,92.0,282.0,-0.8,9.1
1982,13,SDC,San Diego Clippers,Swen Nater,32.0,21.0,575.0,0.58,0.57,1.0,0.58,0.75,0.62,0.45,0.01,118.0,116.0,382.0,117.0,100.0,116.0,139.0,22.0,29.9,36.1
1982,13,SDC,San Diego Clippers,Jim Smith,23.0,72.0,858.0,0.51,0.51,,0.51,0.46,0.51,0.5,0.0,104.0,102.0,,103.0,62.0,95.0,155.0,,4.9,-11.3
1982,13,SDC,San Diego Clippers,Armond Hill,28.0,19.0,480.0,0.38,0.39,0.0,0.38,0.69,0.44,0.36,0.02,78.0,79.0,,77.0,92.0,81.0,111.0,87.0,-20.0,-21.0
1982,13,SDC,San Diego Clippers,Ron Davis,27.0,7.0,67.0,0.4,0.4,,0.4,0.5,0.42,0.24,0.0,81.0,80.0,,81.0,67.0,77.0,74.0,,-4.7,-6.8
1982,13,SDC,San Diego Clippers,Rock Lee,26.0,2.0,10.0,0.5,0.5,,0.5,0.0,0.27,2.0,0.0,102.0,101.0,,101.0,,49.0,618.0,,0.0,-2.0
1982,13,SDC,San Diego Clippers,Team,,,,0.51,0.52,0.3,0.52,0.7,0.56,0.34,0.04,104.0,105.0,113.0,105.0,94.0,103.0,105.0,143.0,257.8,202.7
1982,13,SDC,San Diego Clippers,League Average,,,,0.49,0.5,0.26,0.5,0.75,0.54,0.32,0.03,,,,,,,,,,
