Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,3,393,NJN,New Jersey Nets,P.J. Brown,"October 14, 1969",24.0,NBA,C,4.0,1.0,14.0,0.5,2.3,0.22,0.0,0.0,,0.5,2.3,0.22,0.22,2.0,2.0,1.0,1.0,1.0,2.0,0.8,0.0,0.5,0.8,3.3,3.0
1997,16,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",27.0,NBA,PF,15.0,15.0,30.1,2.8,6.9,0.41,0.0,0.0,,2.8,6.9,0.41,0.41,2.5,3.5,0.72,3.2,5.4,8.6,0.7,0.6,1.3,1.1,2.7,8.1
1998,16,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",28.0,NBA,PF,5.0,5.0,38.0,3.8,7.4,0.51,0.0,0.0,,3.8,7.4,0.51,0.51,1.6,4.4,0.36,3.0,5.8,8.8,0.8,1.4,0.6,1.2,4.4,9.2
1999,16,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",29.0,NBA,PF,5.0,5.0,28.8,4.2,9.0,0.47,0.0,0.2,0.0,4.2,8.8,0.48,0.47,1.8,2.0,0.9,2.8,3.4,6.2,1.0,0.4,0.4,0.6,3.4,10.2
2000,16,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",30.0,NBA,PF,10.0,10.0,30.8,3.5,8.2,0.43,0.0,0.0,,3.5,8.2,0.43,0.43,0.5,0.6,0.83,2.6,5.6,8.2,1.1,0.8,0.4,1.1,4.2,7.5
2001,4,393,CHO,Charlotte Hornets,P.J. Brown,"October 14, 1969",31.0,NBA,C,10.0,10.0,38.5,2.8,6.7,0.42,0.0,0.0,,2.8,6.7,0.42,0.42,2.4,2.9,0.83,4.1,5.9,10.0,1.1,1.2,1.4,1.2,3.1,8.0
2002,4,393,CHO,Charlotte Hornets,P.J. Brown,"October 14, 1969",32.0,NBA,C,9.0,9.0,36.8,3.6,8.3,0.43,0.0,0.0,,3.6,8.3,0.43,0.43,3.1,4.1,0.76,3.2,6.3,9.6,1.6,0.7,1.3,0.9,4.1,10.2
2003,19,393,NOH,New Orleans Hornets,P.J. Brown,"October 14, 1969",33.0,NBA,PF,6.0,6.0,32.2,3.5,7.3,0.48,0.0,0.0,,3.5,7.3,0.48,0.48,3.2,4.2,0.76,3.3,4.3,7.7,1.0,1.2,0.5,0.8,3.7,10.2
2004,19,393,NOH,New Orleans Hornets,P.J. Brown,"October 14, 1969",34.0,NBA,PF,7.0,7.0,36.6,3.7,10.1,0.37,0.0,0.0,,3.7,10.1,0.37,0.37,1.4,1.6,0.91,4.1,5.6,9.7,2.1,0.4,1.6,1.9,2.3,8.9
2007,5,393,CHI,Chicago Bulls,P.J. Brown,"October 14, 1969",37.0,NBA,PF,10.0,10.0,22.8,3.3,6.7,0.49,0.0,0.0,,3.3,6.7,0.49,0.49,1.7,2.3,0.74,1.7,3.0,4.7,1.2,0.8,0.2,0.8,2.9,8.3
2008,2,393,BOS,Boston Celtics,P.J. Brown,"October 14, 1969",38.0,NBA,PF,25.0,0.0,13.6,1.0,2.2,0.46,0.0,0.0,0.0,1.0,2.2,0.47,0.46,0.8,1.0,0.84,0.7,1.6,2.4,0.5,0.2,0.4,0.5,2.3,2.9
