Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2010,31,2834,TOT,Total After Trade,Garrett Temple,1986-05-08,23.0,NBA,SG,27.0,4.0,334.0,6.8,15.7,0.44,2.0,5.7,0.35,4.8,9.9,0.48,5.4,7.8,0.7,0.9,3.9,4.8,3.3,2.0,0.9,4.2,6.5,21.1,99.0,107.0
2010,11,2834,HOU,Houston Rockets,Garrett Temple,1986-05-08,23.0,NBA,SG,9.0,0.0,118.0,5.6,12.5,0.45,1.3,5.2,0.25,4.3,7.4,0.59,6.9,10.4,0.67,0.9,5.2,6.1,3.0,1.7,1.7,6.1,6.9,19.5,91.0,107.0
2010,26,2834,SAC,Sacramento Kings,Garrett Temple,1986-05-08,23.0,NBA,SG,5.0,0.0,23.0,6.7,17.8,0.38,0.0,4.4,0.0,6.7,13.3,0.5,11.1,11.1,1.0,2.2,4.4,6.7,4.4,2.2,0.0,4.4,2.2,24.4,106.0,111.0
2010,27,2834,SAS,San Antonio Spurs,Garrett Temple,1986-05-08,23.0,NBA,SG,13.0,4.0,193.0,7.6,17.4,0.44,2.7,6.2,0.44,4.9,11.1,0.44,3.8,5.7,0.67,0.8,3.0,3.8,3.3,2.2,0.5,3.0,6.8,21.7,104.0,106.0
2011,31,2834,TOT,Total After Trade,Garrett Temple,1986-05-08,24.0,NBA,"PG,SG",24.0,0.0,230.0,4.6,15.8,0.29,2.3,8.6,0.27,2.3,7.2,0.32,1.6,3.9,0.41,0.2,5.1,5.3,7.4,2.6,1.4,5.3,5.6,13.2,73.0,104.0
2011,27,2834,SAS,San Antonio Spurs,Garrett Temple,1986-05-08,24.0,NBA,SG,3.0,0.0,21.0,2.5,12.4,0.2,0.0,2.5,0.0,2.5,9.9,0.25,0.0,5.0,0.0,2.5,2.5,5.0,5.0,2.5,2.5,2.5,5.0,5.0,55.0,105.0
2011,17,2834,MIL,Milwaukee Bucks,Garrett Temple,1986-05-08,24.0,NBA,SG,9.0,0.0,83.0,4.5,13.5,0.33,1.9,6.4,0.3,2.6,7.1,0.36,0.0,2.6,0.0,0.0,3.9,3.9,3.9,0.6,0.6,1.3,5.2,11.0,81.0,107.0
2011,4,2834,CHA,Charlotte Bobcats,Garrett Temple,1986-05-08,24.0,NBA,PG,12.0,0.0,126.0,5.1,17.8,0.29,3.0,11.0,0.27,2.1,6.8,0.31,3.0,4.7,0.64,0.0,6.4,6.4,10.2,3.8,1.7,8.5,5.9,16.1,73.0,102.0
2013,30,2834,WAS,Washington Wizards,Garrett Temple,1986-05-08,26.0,NBA,SG,51.0,36.0,1156.0,4.7,11.6,0.41,1.2,3.6,0.32,3.6,8.0,0.44,1.2,1.7,0.7,1.3,4.2,5.5,5.2,2.3,0.8,2.7,4.2,11.8,94.0,104.0
2014,30,2834,WAS,Washington Wizards,Garrett Temple,1986-05-08,27.0,NBA,SG,75.0,0.0,638.0,4.1,11.4,0.36,0.5,2.3,0.21,3.6,9.0,0.4,2.4,3.5,0.7,1.7,3.8,5.5,5.8,2.8,0.9,3.4,5.8,11.1,89.0,104.0
2015,30,2834,WAS,Washington Wizards,Garrett Temple,1986-05-08,28.0,NBA,SG,52.0,18.0,735.0,4.7,11.9,0.4,2.3,6.1,0.38,2.4,5.7,0.43,2.4,3.3,0.73,1.7,4.6,6.3,3.9,2.9,0.6,2.4,5.3,14.2,104.0,102.0
