Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1778,Robin Lopez,"April 1, 1988",863.0,19229.0,15.25,0.57,0.04,0.5,11.02,13.11,12.08,5.39,0.6,3.96,12.76,17.43,29.3,16.4,45.6,0.11,-0.92,-0.65,-1.58,0.35
