Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,22.0,PHO,NBA,PG,12.0,0.0,116.0,3.7,10.9,0.343,1.2,3.1,0.4,2.5,7.8,0.32,0.6,1.2,0.5,1.6,3.7,5.3,3.7,0.9,0.0,1.6,2.5,9.3
2006,23.0,PHO,NBA,SG,20.0,3.0,632.0,5.9,12.5,0.47,1.5,3.9,0.391,4.3,8.5,0.507,2.8,3.3,0.862,0.3,1.5,1.8,3.1,0.9,0.2,1.7,3.8,16.1
2007,24.0,PHO,NBA,SG,11.0,1.0,349.0,6.6,16.3,0.405,1.9,6.1,0.305,4.7,10.2,0.465,2.9,4.0,0.718,0.7,3.2,3.9,2.5,1.2,0.2,2.3,3.1,17.9
2008,25.0,PHO,NBA,SG,5.0,1.0,143.0,4.8,13.8,0.345,1.0,4.5,0.222,3.8,9.3,0.405,2.5,2.8,0.909,0.5,4.5,5.0,2.3,0.8,0.0,1.0,2.5,13.1
2010,27.0,PHO,NBA,PG,16.0,0.0,250.0,6.2,14.8,0.417,1.7,5.0,0.343,4.5,9.8,0.456,2.4,3.5,0.708,0.3,2.7,3.0,2.9,0.7,0.3,2.2,4.8,16.6
2012,29.0,IND,NBA,SG,11.0,0.0,223.0,4.4,11.8,0.37,0.5,3.2,0.15,3.9,8.6,0.453,1.0,1.9,0.5,0.8,3.1,3.9,2.3,0.8,0.2,2.1,3.7,10.2
2015,32.0,GSW,NBA,SG,21.0,0.0,229.0,6.1,13.8,0.443,1.3,3.6,0.348,4.9,10.2,0.477,2.8,3.5,0.818,1.3,3.0,4.2,2.8,0.9,0.2,1.9,3.8,16.3
2016,33.0,GSW,NBA,SG,23.0,0.0,254.0,7.2,12.5,0.58,1.6,4.0,0.393,5.7,8.5,0.667,2.3,3.0,0.762,1.6,2.3,3.8,2.1,1.6,0.1,1.6,3.4,18.3
