Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,5,2148,CHI,Charlotte Bobcats,22.0,NBA,C,74.0,31.0,1534.0,6.0,12.3,0.48,0.0,0.0,0.0,6.0,12.3,0.48,4.5,6.5,0.69,5.9,8.1,14.0,2.8,2.3,2.2,3.0,5.8,16.4,,109.0,104.0
2009,5,2148,CHI,Charlotte Bobcats,23.0,NBA,C,80.0,55.0,1938.0,5.5,9.9,0.56,0.0,0.0,0.0,5.5,9.9,0.56,3.3,4.8,0.68,6.5,9.6,16.1,2.8,1.3,2.9,2.2,6.3,14.3,,123.0,105.0
2010,5,2148,CHI,Charlotte Bobcats,24.0,NBA,C,64.0,54.0,1925.0,7.0,13.9,0.5,0.0,0.0,,7.0,13.9,0.5,4.4,5.9,0.74,5.9,13.0,18.9,3.5,0.9,2.7,3.1,5.3,18.4,,112.0,101.0
2011,5,2148,CHI,Charlotte Bobcats,25.0,NBA,C,48.0,48.0,1576.0,7.1,13.6,0.52,0.0,0.0,0.0,7.1,13.5,0.53,4.7,6.3,0.74,6.1,10.7,16.8,3.6,1.6,2.4,3.0,5.3,18.9,,117.0,97.0
2012,5,2148,CHI,Charlotte Bobcats,26.0,NBA,C,64.0,64.0,1945.0,6.9,13.6,0.51,0.0,0.0,0.0,6.9,13.5,0.51,4.3,5.7,0.75,6.7,10.7,17.4,4.4,1.1,2.5,2.5,4.5,18.1,,120.0,96.0
2013,5,2148,CHI,Charlotte Bobcats,27.0,NBA,C,66.0,64.0,2426.0,6.7,14.0,0.48,0.0,0.1,0.0,6.7,13.8,0.48,3.9,5.2,0.75,5.8,10.5,16.2,5.8,1.7,3.1,3.9,4.1,17.4,,107.0,99.0
2014,5,2148,CHI,Charlotte Bobcats,28.0,NBA,C,80.0,80.0,2820.0,7.2,15.1,0.48,0.0,0.0,0.0,7.2,15.1,0.48,4.7,6.3,0.74,5.3,11.7,17.0,8.1,1.9,2.3,3.7,4.6,19.0,,111.0,96.0
2015,5,2148,CHI,Charlotte Bobcats,29.0,NBA,C,67.0,67.0,2049.0,4.8,10.8,0.44,0.0,0.1,0.0,4.8,10.7,0.45,2.7,4.4,0.6,5.5,10.8,16.3,7.9,1.2,1.9,3.1,5.1,12.2,,109.0,102.0
2016,5,2148,CHI,Charlotte Bobcats,30.0,NBA,C,29.0,2.0,635.0,4.0,10.5,0.38,0.0,0.1,0.0,4.0,10.4,0.39,1.7,3.6,0.49,6.9,13.3,20.1,8.7,1.4,2.3,4.1,6.1,9.8,,98.0,101.0
2017,20,2148,NYK,New York Knicks,31.0,NBA,C,46.0,46.0,1015.0,4.9,10.0,0.49,0.0,0.0,0.0,4.9,9.9,0.49,1.7,3.8,0.44,8.0,11.9,19.9,5.1,1.5,1.8,2.9,6.3,11.4,,111.0,108.0
2018,20,2148,NYK,New York Knicks,32.0,NBA,C,7.0,0.0,40.0,6.2,12.4,0.5,0.0,0.0,,6.2,12.4,0.5,2.5,5.0,0.5,7.4,9.9,17.3,5.0,2.5,2.5,5.0,6.2,14.9,,100.0,105.0
2019,15,2148,MEM,Memphis Grizzlies,33.0,NBA,C,42.0,1.0,693.0,7.9,15.3,0.52,0.0,0.1,0.0,7.9,15.2,0.52,5.6,7.8,0.72,4.2,12.9,17.1,6.4,1.4,2.2,3.6,6.9,21.4,,113.0,105.0
2020,13,2148,LAC,Los Angeles Clippers,34.0,NBA,C,5.0,0.0,50.0,3.8,7.6,0.5,0.0,0.0,,3.8,7.6,0.5,5.7,7.6,0.75,4.7,10.4,15.1,6.6,0.9,0.9,5.7,8.5,13.2,,107.0,107.0
