Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,18.0,IND,NBA,PF,21.0,0.0,160.0,4.1,12.6,0.321,0.0,1.1,0.0,4.1,11.5,0.353,2.0,3.4,0.6,4.5,4.3,8.8,1.1,0.9,0.5,2.5,5.9,10.1
2001,20.0,IND,NBA,PF,78.0,38.0,1892.0,4.6,10.3,0.444,0.0,0.1,0.143,4.6,10.2,0.448,2.0,3.0,0.656,2.3,5.0,7.2,2.5,1.2,0.3,2.8,4.2,11.2
2002,21.0,IND,NBA,PF,44.0,1.0,1313.0,6.3,13.3,0.475,0.0,0.1,0.333,6.3,13.2,0.476,3.2,3.9,0.799,2.6,4.9,7.6,1.5,1.1,0.6,2.1,4.6,15.8
2003,22.0,IND,NBA,SF,82.0,37.0,2467.0,5.7,13.1,0.434,0.2,0.7,0.283,5.5,12.4,0.442,3.1,4.0,0.77,2.3,5.1,7.5,1.8,1.0,0.5,2.4,4.1,14.6
2004,23.0,IND,NBA,PF,79.0,15.0,2441.0,6.2,13.4,0.463,0.3,1.1,0.273,5.9,12.3,0.481,2.7,3.7,0.734,2.4,5.1,7.5,1.9,1.2,0.3,2.4,3.7,15.5
2005,24.0,ATL,NBA,SF,66.0,66.0,2550.0,6.4,13.9,0.459,0.2,1.0,0.216,6.2,12.9,0.479,3.3,5.0,0.672,2.0,4.5,6.5,2.9,1.2,0.2,2.9,3.5,16.3
2006,25.0,ATL,NBA,PF,76.0,76.0,2782.0,7.1,15.8,0.452,0.9,2.5,0.346,6.3,13.3,0.471,3.1,4.5,0.694,1.7,5.1,6.8,3.1,1.1,0.2,2.5,3.9,18.3
2007,26.0,TOT,NBA,PF,78.0,78.0,2563.0,7.0,15.2,0.457,1.8,4.1,0.433,5.2,11.1,0.466,2.4,3.4,0.694,2.1,4.8,7.0,2.1,0.9,0.3,2.4,3.8,18.0
2007,26.0,IND,NBA,PF,36.0,36.0,1208.0,6.6,14.5,0.458,1.6,3.5,0.458,5.0,11.0,0.458,2.1,3.0,0.713,2.1,4.6,6.7,1.5,0.7,0.3,2.7,3.5,17.0
2007,26.0,GSW,NBA,PF,42.0,42.0,1355.0,7.2,15.8,0.456,1.9,4.6,0.417,5.3,11.2,0.473,2.6,3.7,0.681,2.1,5.0,7.2,2.6,1.1,0.4,2.1,4.1,18.9
2008,27.0,GSW,NBA,C,81.0,59.0,2190.0,6.6,15.2,0.434,2.5,6.7,0.375,4.1,8.5,0.482,2.4,3.1,0.774,1.8,5.5,7.2,2.2,1.2,0.3,1.5,4.4,18.1
2009,28.0,TOT,NBA,PF,73.0,56.0,2546.0,7.5,17.1,0.439,2.4,6.6,0.364,5.1,10.5,0.487,3.3,4.2,0.793,1.4,5.0,6.4,1.4,1.2,0.3,2.3,3.2,20.8
2009,28.0,GSW,NBA,PF,5.0,5.0,166.0,5.0,15.2,0.329,2.4,6.1,0.393,2.6,9.1,0.286,1.1,2.2,0.5,2.2,3.9,6.1,2.2,1.5,0.0,1.5,3.0,13.4
2009,28.0,NYK,NBA,PF,68.0,51.0,2380.0,7.7,17.3,0.446,2.4,6.7,0.362,5.3,10.6,0.499,3.5,4.3,0.804,1.3,5.1,6.5,1.4,1.2,0.3,2.3,3.2,21.3
2010,29.0,NYK,NBA,PF,72.0,15.0,2195.0,7.3,16.9,0.435,2.3,6.7,0.342,5.1,10.2,0.496,3.9,5.2,0.757,1.4,5.2,6.6,1.8,1.0,0.4,2.2,3.4,20.9
2011,30.0,DEN,NBA,PF,73.0,3.0,1665.0,6.1,14.6,0.416,2.5,7.1,0.357,3.5,7.5,0.473,1.9,2.5,0.735,1.6,5.5,7.2,2.2,0.8,0.2,2.3,4.4,16.5
2012,31.0,DEN,NBA,PF,64.0,1.0,1761.0,7.1,15.8,0.446,2.1,6.2,0.333,5.0,9.6,0.519,2.4,3.6,0.676,1.5,6.5,8.0,1.8,1.2,0.2,2.3,3.7,18.6
2013,32.0,ORL,NBA,C,10.0,0.0,119.0,6.1,17.2,0.351,2.4,9.1,0.267,3.6,8.2,0.444,0.9,1.2,0.75,1.8,6.4,8.2,3.0,1.2,0.3,2.1,5.4,15.4
2014,33.0,WAS,NBA,PF,34.0,0.0,511.0,5.8,14.6,0.396,2.4,7.0,0.34,3.4,7.5,0.449,1.9,2.5,0.771,1.1,4.6,5.6,2.0,1.0,0.0,2.4,5.1,15.9
