Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,12,1196,IND,Indiana Pacers,18.0,NBA,PF,21.0,0.0,160.0,4.1,12.6,0.32,0.0,1.1,0.0,4.1,11.5,0.35,2.0,3.4,0.6,4.5,4.3,8.8,1.1,0.9,0.5,2.5,5.9,10.1
2001,12,1196,IND,Indiana Pacers,20.0,NBA,PF,78.0,38.0,1892.0,4.6,10.3,0.44,0.0,0.1,0.14,4.6,10.2,0.45,2.0,3.0,0.66,2.3,5.0,7.2,2.5,1.2,0.3,2.8,4.2,11.2
2002,12,1196,IND,Indiana Pacers,21.0,NBA,PF,44.0,1.0,1313.0,6.3,13.3,0.48,0.0,0.1,0.33,6.3,13.2,0.48,3.2,3.9,0.8,2.6,4.9,7.6,1.5,1.1,0.6,2.1,4.6,15.8
2003,12,1196,IND,Indiana Pacers,22.0,NBA,SF,82.0,37.0,2467.0,5.7,13.1,0.43,0.2,0.7,0.28,5.5,12.4,0.44,3.1,4.0,0.77,2.3,5.1,7.5,1.8,1.0,0.5,2.4,4.1,14.6
2004,12,1196,IND,Indiana Pacers,23.0,NBA,PF,79.0,15.0,2441.0,6.2,13.4,0.46,0.3,1.1,0.27,5.9,12.3,0.48,2.7,3.7,0.73,2.4,5.1,7.5,1.9,1.2,0.3,2.4,3.7,15.5
2005,1,1196,ATL,Atlanta Hawks,24.0,NBA,SF,66.0,66.0,2550.0,6.4,13.9,0.46,0.2,1.0,0.22,6.2,12.9,0.48,3.3,5.0,0.67,2.0,4.5,6.5,2.9,1.2,0.2,2.9,3.5,16.3
2006,1,1196,ATL,Atlanta Hawks,25.0,NBA,PF,76.0,76.0,2782.0,7.1,15.8,0.45,0.9,2.5,0.35,6.3,13.3,0.47,3.1,4.5,0.69,1.7,5.1,6.8,3.1,1.1,0.2,2.5,3.9,18.3
2007,31,1196,TOT,Total After Trade,26.0,NBA,PF,78.0,78.0,2563.0,7.0,15.2,0.46,1.8,4.1,0.43,5.2,11.1,0.47,2.4,3.4,0.69,2.1,4.8,7.0,2.1,0.9,0.3,2.4,3.8,18.0
2007,12,1196,IND,Indiana Pacers,26.0,NBA,PF,36.0,36.0,1208.0,6.6,14.5,0.46,1.6,3.5,0.46,5.0,11.0,0.46,2.1,3.0,0.71,2.1,4.6,6.7,1.5,0.7,0.3,2.7,3.5,17.0
2007,10,1196,GSW,Golden State Warriors,26.0,NBA,PF,42.0,42.0,1355.0,7.2,15.8,0.46,1.9,4.6,0.42,5.3,11.2,0.47,2.6,3.7,0.68,2.1,5.0,7.2,2.6,1.1,0.4,2.1,4.1,18.9
2008,10,1196,GSW,Golden State Warriors,27.0,NBA,C,81.0,59.0,2190.0,6.6,15.2,0.43,2.5,6.7,0.38,4.1,8.5,0.48,2.4,3.1,0.77,1.8,5.5,7.2,2.2,1.2,0.3,1.5,4.4,18.1
2009,31,1196,TOT,Total After Trade,28.0,NBA,PF,73.0,56.0,2546.0,7.5,17.1,0.44,2.4,6.6,0.36,5.1,10.5,0.49,3.3,4.2,0.79,1.4,5.0,6.4,1.4,1.2,0.3,2.3,3.2,20.8
2009,10,1196,GSW,Golden State Warriors,28.0,NBA,PF,5.0,5.0,166.0,5.0,15.2,0.33,2.4,6.1,0.39,2.6,9.1,0.29,1.1,2.2,0.5,2.2,3.9,6.1,2.2,1.5,0.0,1.5,3.0,13.4
2009,20,1196,NYK,New York Knicks,28.0,NBA,PF,68.0,51.0,2380.0,7.7,17.3,0.45,2.4,6.7,0.36,5.3,10.6,0.5,3.5,4.3,0.8,1.3,5.1,6.5,1.4,1.2,0.3,2.3,3.2,21.3
2010,20,1196,NYK,New York Knicks,29.0,NBA,PF,72.0,15.0,2195.0,7.3,16.9,0.44,2.3,6.7,0.34,5.1,10.2,0.5,3.9,5.2,0.76,1.4,5.2,6.6,1.8,1.0,0.4,2.2,3.4,20.9
2011,8,1196,DEN,Denver Nuggets,30.0,NBA,PF,73.0,3.0,1665.0,6.1,14.6,0.42,2.5,7.1,0.36,3.5,7.5,0.47,1.9,2.5,0.74,1.6,5.5,7.2,2.2,0.8,0.2,2.3,4.4,16.5
2012,8,1196,DEN,Denver Nuggets,31.0,NBA,PF,64.0,1.0,1761.0,7.1,15.8,0.45,2.1,6.2,0.33,5.0,9.6,0.52,2.4,3.6,0.68,1.5,6.5,8.0,1.8,1.2,0.2,2.3,3.7,18.6
2013,22,1196,ORL,Orlando Magic,32.0,NBA,C,10.0,0.0,119.0,6.1,17.2,0.35,2.4,9.1,0.27,3.6,8.2,0.44,0.9,1.2,0.75,1.8,6.4,8.2,3.0,1.2,0.3,2.1,5.4,15.4
2014,30,1196,WAS,Washington Wizards,33.0,NBA,PF,34.0,0.0,511.0,5.8,14.6,0.4,2.4,7.0,0.34,3.4,7.5,0.45,1.9,2.5,0.77,1.1,4.6,5.6,2.0,1.0,0.0,2.4,5.1,15.9
