Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,27.0,NYK,NBA,C,20.0,,298.0,38.0,79.0,0.481,0.0,0.0,,38.0,79.0,0.481,0.481,12.0,16.0,0.75,28.0,52.0,80.0,9.0,3.0,11.0,20.0,39.0,88.0
1981,28.0,NYK,NBA,C,82.0,,1708.0,159.0,341.0,0.466,1.0,4.0,0.25,158.0,337.0,0.469,0.468,104.0,163.0,0.638,162.0,303.0,465.0,72.0,27.0,97.0,103.0,187.0,423.0
1982,29.0,NYK,NBA,C,82.0,32.0,1883.0,199.0,405.0,0.491,0.0,0.0,,199.0,405.0,0.491,0.491,108.0,170.0,0.635,184.0,306.0,490.0,99.0,22.0,91.0,90.0,211.0,506.0
1983,30.0,NYK,NBA,C,82.0,0.0,1472.0,168.0,331.0,0.508,0.0,1.0,0.0,168.0,330.0,0.509,0.508,106.0,180.0,0.589,176.0,267.0,443.0,49.0,35.0,131.0,102.0,210.0,442.0
1984,31.0,NYK,NBA,C,76.0,5.0,1290.0,112.0,239.0,0.469,0.0,0.0,,112.0,239.0,0.469,0.469,66.0,117.0,0.564,146.0,220.0,366.0,53.0,34.0,100.0,85.0,187.0,290.0
1987,34.0,MIL,NBA,C,15.0,0.0,102.0,10.0,19.0,0.526,1.0,1.0,1.0,9.0,18.0,0.5,0.553,6.0,8.0,0.75,12.0,14.0,26.0,3.0,3.0,7.0,8.0,17.0,27.0
