Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2016,18,2903,MIN,Minnesota Timberwolves,Karl-Anthony Towns,"November 15, 1995",20.0,NBA,C,82,82,2627,625,1153,0.54,30,88,0.34,595,1065,0.56,0.56,223,275,0.81,229,629,858,161,58,138,183,245,1503,,0
2017,18,2903,MIN,Minnesota Timberwolves,Karl-Anthony Towns,"November 15, 1995",21.0,NBA,C,82,82,3030,802,1480,0.54,101,275,0.37,701,1205,0.58,0.58,356,428,0.83,296,711,1007,220,56,103,212,241,2061,,1
2018,18,2903,MIN,Minnesota Timberwolves,Karl-Anthony Towns,"November 15, 1995",22.0,NBA,C,82,82,2918,639,1172,0.55,120,285,0.42,519,887,0.58,0.6,345,402,0.86,238,774,1012,199,64,115,159,285,1743,,0
2019,18,2903,MIN,Minnesota Timberwolves,Karl-Anthony Towns,"November 15, 1995",23.0,NBA,C,77,77,2545,681,1314,0.52,142,355,0.4,539,959,0.56,0.57,376,450,0.84,263,691,954,259,67,125,240,292,1880,,0
2020,18,2903,MIN,Minnesota Timberwolves,Karl-Anthony Towns,"November 15, 1995",24.0,NBA,C,35,35,1187,316,622,0.51,114,277,0.41,202,345,0.59,0.6,180,226,0.8,95,283,378,153,33,42,110,117,926,,0
2021,18,2903,MIN,Minnesota Timberwolves,Karl-Anthony Towns,"November 15, 1995",25.0,NBA,C,4,4,132,29,63,0.46,6,16,0.38,23,47,0.49,0.51,24,25,0.96,16,34,50,17,2,11,10,11,88,,0
