Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,22.0,CHO,NBA,SG,45.0,2.0,687.0,4.6,14.1,0.323,2.6,8.5,0.301,2.0,5.6,0.358,1.6,1.9,0.861,1.2,3.7,4.8,1.1,1.1,0.7,1.2,3.2,13.3
2016,23.0,TOT,NBA,SF,66.0,52.0,1313.0,4.0,11.2,0.355,1.9,6.6,0.29,2.1,4.6,0.449,1.4,1.8,0.781,0.7,4.1,4.8,1.0,0.9,0.3,1.1,3.8,11.2
2016,23.0,CHO,NBA,SF,48.0,43.0,938.0,3.8,10.6,0.359,2.1,6.6,0.314,1.7,4.0,0.433,1.3,1.6,0.81,0.7,4.2,4.9,1.1,0.9,0.3,0.9,4.1,11.0
2016,23.0,MEM,NBA,SF,18.0,9.0,375.0,4.4,12.7,0.348,1.5,6.6,0.232,2.9,6.0,0.476,1.5,2.1,0.727,0.7,3.7,4.4,0.9,0.8,0.4,1.6,3.0,11.9
