SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1999,28,TOR,3,LaMark Baker,PG,6-1,175,1969-11-11,US,R,Ohio State
1999,28,TOR,7,Dee Brown,PG,6-1,160,1968-11-29,US,8,Jacksonville University
1999,28,TOR,15,Vince Carter,SF,6-6,220,1977-01-26,US,R,UNC
1999,28,TOR,13,Doug Christie,SG,6-6,200,1970-05-09,US,6,Pepperdine
1999,28,TOR,54,William Cunningham,C,6-11,250,1974-03-25,US,1,Temple
1999,28,TOR,11,Negele Knight,PG,6-1,175,1967-03-06,US,5,Dayton
1999,28,TOR,22,Sean Marks,PF,6-10,250,1975-08-23,NZ,R,California
1999,28,TOR,1,Tracy McGrady,SF,6-8,210,1979-05-24,US,1,
1999,28,TOR,34,Charles Oakley,PF,6-8,225,1963-12-18,US,13,Virginia Union University
1999,28,TOR,35,Reggie Slater,PF,6-7,215,1970-08-27,US,4,Wyoming
1999,28,TOR,4,Michael Stewart,C,6-10,230,1975-04-25,FR,1,California
1999,28,TOR,12,John Thomas,C,6-9,265,1975-09-08,US,1,Minnesota
1999,28,TOR,44,John Wallace,SF,6-8,225,1974-02-09,US,2,Syracuse
1999,28,TOR,20,Alvin Williams,PG,6-5,185,1974-08-06,US,1,Villanova
1999,28,TOR,14,Micheal Williams,PG,6-2,175,1966-07-23,US,9,Baylor
1999,28,TOR,42,Kevin Willis,C,7-0,220,1962-09-06,US,13,Michigan State
