SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1999,16,MIA,2,Keith Askins,SF,6-7,197,1967-12-15,US,8,Alabama
1999,16,MIA,42,P.J. Brown,PF,6-11,225,1969-10-14,US,5,Louisiana Tech
1999,16,MIA,4,Duane Causwell,C,7-0,240,1968-05-31,US,8,Temple
1999,16,MIA,40,Marty Conlon,C,6-10,224,1968-01-19,US,7,Providence
1999,16,MIA,7,Mark Davis,SF,6-7,210,1973-04-26,US,3,"Howard College, Texas Tech"
1999,16,MIA,32,Blue Edwards,SF,6-4,200,1965-10-31,US,9,East Carolina University
1999,16,MIA,10,Tim Hardaway,PG,6-0,175,1966-09-01,US,8,Texas-El Paso
1999,16,MIA,21,Voshon Lenard,SG,6-4,205,1973-05-14,US,3,Minnesota
1999,16,MIA,9,Dan Majerle,SG,6-6,215,1965-09-09,US,10,Central Michigan University
1999,16,MIA,24,Jamal Mashburn,SF,6-8,240,1972-11-29,US,5,Kentucky
1999,16,MIA,6,Terry Mills,PF,6-10,230,1967-12-21,US,8,Michigan
1999,16,MIA,33,Alonzo Mourning,C,6-10,240,1970-02-08,US,6,Georgetown
1999,16,MIA,30,Terry Porter,PG,6-3,195,1963-04-08,US,13,University of Wisconsin-Stevens Point
1999,16,MIA,5,Mark Strickland,PF,6-9,210,1970-07-14,US,3,Temple
1999,16,MIA,23,Rex Walters,SG,6-4,190,1970-03-12,US,5,"Northwestern, Kansas"
1999,16,MIA,3,Jamie Watson,SF,6-7,190,1972-02-23,US,3,South Carolina
1999,16,MIA,35,Clarence Weatherspoon,SF,6-6,240,1970-09-08,US,6,University of Southern Mississippi
