Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,25.0,SAS,NBA,SG,24,0,660,5.7,14.7,0.386,2.2,5.8,0.384,3.4,8.9,0.387,4.5,5.9,0.757,2.3,5.0,7.4,5.6,3.3,0.7,2.9,5.0,18.1,,107,97
2004,26.0,SAS,NBA,SG,10,0,280,8.3,18.5,0.447,2.0,6.9,0.286,6.3,11.6,0.542,7.1,8.6,0.818,2.9,7.5,10.4,6.1,3.3,0.2,4.1,5.9,25.5,,113,96
2005,27.0,SAS,NBA,SG,23,15,772,10.3,20.4,0.507,3.0,6.8,0.438,7.3,13.5,0.542,10.5,13.2,0.795,1.4,8.1,9.5,6.9,2.0,0.4,4.7,4.9,34.1,,124,104
2006,28.0,SAS,NBA,SG,13,11,426,9.7,20.0,0.484,1.8,5.4,0.333,7.9,14.7,0.539,9.3,11.1,0.839,1.1,6.4,7.5,5.0,2.4,0.9,4.2,5.5,30.5,,115,110
2007,29.0,SAS,NBA,SG,20,0,602,8.9,22.1,0.401,3.4,8.9,0.384,5.5,13.3,0.412,8.7,10.4,0.836,1.4,8.3,9.8,6.6,3.0,0.4,3.8,5.5,29.9,,112,100
2008,30.0,SAS,NBA,SG,17,6,559,9.4,22.3,0.422,3.6,9.8,0.373,5.8,12.5,0.462,6.6,7.4,0.896,1.3,4.8,6.1,6.4,1.0,0.5,4.5,4.5,29.1,,107,107
2010,32.0,SAS,NBA,SG,10,10,352,8.7,21.0,0.414,3.0,9.0,0.333,5.7,12.0,0.475,8.7,10.0,0.866,0.6,4.9,5.5,9.0,3.9,0.3,4.5,4.5,29.1,,111,106
2011,33.0,SAS,NBA,SG,5,5,174,9.4,21.3,0.443,2.7,8.5,0.321,6.7,12.8,0.524,9.7,12.5,0.78,0.6,5.5,6.1,6.4,4.0,0.9,5.2,4.0,31.3,,107,102
2012,34.0,SAS,NBA,SG,14,2,390,8.7,19.3,0.448,3.1,9.1,0.338,5.6,10.3,0.545,6.4,7.5,0.857,1.1,5.5,6.5,7.5,1.3,0.5,5.6,4.8,26.8,,106,106
2013,35.0,SAS,NBA,SG,21,3,560,7.4,18.5,0.399,2.8,9.2,0.302,4.6,9.3,0.495,5.6,7.7,0.738,0.9,6.6,7.5,10.0,2.3,0.6,5.3,5.0,23.1,,102,101
2014,36.0,SAS,NBA,SG,23,0,586,9.2,20.9,0.439,3.6,9.3,0.39,5.6,11.7,0.477,7.2,8.3,0.862,0.8,5.8,6.6,8.4,3.2,0.2,4.6,5.3,29.2,,113,103
2015,37.0,SAS,NBA,SG,7,0,131,5.8,16.7,0.349,3.1,8.5,0.364,2.7,8.1,0.333,7.0,8.9,0.783,1.6,7.8,9.3,12.4,1.6,2.3,5.4,7.4,21.7,,105,104
2016,38.0,SAS,NBA,SG,10,0,192,5.4,12.8,0.426,2.4,5.7,0.429,3.0,7.1,0.423,4.9,6.3,0.783,1.6,5.7,7.3,6.8,2.2,0.8,1.9,6.8,18.2,,122,102
2017,39.0,SAS,NBA,SG,16,1,284,7.3,17.6,0.412,1.6,7.3,0.225,5.6,10.3,0.544,3.1,4.2,0.739,1.8,5.3,7.1,7.1,2.9,0.4,2.2,5.1,19.2,,110,111
2018,40.0,SAS,NBA,SG,5,0,107,7.2,17.8,0.405,2.9,8.7,0.333,4.3,9.1,0.474,4.3,5.3,0.818,0.5,6.7,7.2,7.7,3.4,0.5,3.4,6.2,21.6,,104,110
